Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Ref_group,National Reference
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Area,Urban Men,2015,Lower Bound,7.51,9281585,,,Men,91.46
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Area,Rural Men,2015,Lower Bound,80.43,99403175,,,Men,91.46
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Area,Urban Women,2015,Lower Bound,23.56,29117727,,,Women,7.51
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Area,Rural Women,2015,Lower Bound,36.17,44702385,,,Women,7.51
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Urban Age Group 1,2015,Lower Bound,73.37,90677744,,,Urban,53.28
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Rural Age Group 1,2015,Lower Bound,53.28,65848578,,,Rural,21.43
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Urban Age Group 2,2015,Lower Bound,21.43,26485267,,,Urban,53.28
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Rural Age Group 2,2015,Lower Bound,56.52,69852884,,,Rural,21.43
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Urban Age Group 3,2015,Lower Bound,83.01,102591788,,,Urban,53.28
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Rural Age Group 3,2015,Lower Bound,29.75,36767928,,,Rural,21.43
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Urban Age Group 4,2015,Lower Bound,14.51,17932862,,,Urban,53.28
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Rural Age Group 4,2015,Lower Bound,10.4,12853326,,,Rural,21.43
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Total,Total,2015,Upper Bound,36.23,44776539,,,"",
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex,Men,2015,Upper Bound,73.66,91036154,,,Total,36.23
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex,Women,2015,Upper Bound,91.46,113035116,,,Total,36.23
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Age,Age Group 1,2015,Upper Bound,7.51,9281585,,,Total,36.23
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Age,Age Group 2,2015,Upper Bound,80.43,99403175,,,Total,36.23
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Age,Age Group 3,2015,Upper Bound,23.56,29117727,,,Total,36.23
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Age,Age Group 4,2015,Upper Bound,36.17,44702385,,,Total,36.23
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Area,Urban,2015,Upper Bound,73.37,90677744,,,Total,36.23
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Area,Rural,2015,Upper Bound,53.28,65848578,,,Total,36.23
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Age,Women Age Group 1,2015,Upper Bound,21.43,26485267,,,Women,91.46
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Age,Women Age Group 2,2015,Upper Bound,56.52,69852884,,,Women,91.46
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Age,Women Age Group 3,2015,Upper Bound,83.01,102591788,,,Women,91.46
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Age,Women Age Group 4,2015,Upper Bound,29.75,36767928,,,Women,91.46
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Age,Men Age Group 1,2015,Upper Bound,14.51,17932862,,,Men,73.66
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Age,Men Age Group 2,2015,Upper Bound,10.4,12853326,,,Men,73.66
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Age,Men Age Group 3,2015,Upper Bound,36.23,44776539,,,Men,73.66
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Age,Men Age Group 4,2015,Upper Bound,73.66,91036154,,,Men,73.66
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Area,Urban Men,2015,Upper Bound,91.46,113035116,,,Men,73.66
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Area,Rural Men,2015,Upper Bound,7.51,9281585,,,Men,73.66
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Area,Urban Women,2015,Upper Bound,80.43,99403175,,,Women,91.46
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Sex by Area,Rural Women,2015,Upper Bound,23.56,29117727,,,Women,91.46
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Urban Age Group 1,2015,Upper Bound,36.17,44702385,,,Urban,73.37
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Rural Age Group 1,2015,Upper Bound,73.37,90677744,,,Rural,53.28
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Urban Age Group 2,2015,Upper Bound,53.28,65848578,,,Urban,73.37
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Rural Age Group 2,2015,Upper Bound,21.43,26485267,,,Rural,53.28
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Urban Age Group 3,2015,Upper Bound,56.52,69852884,,,Urban,73.37
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Rural Age Group 3,2015,Upper Bound,83.01,102591788,,,Rural,53.28
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Urban Age Group 4,2015,Upper Bound,29.75,36767928,,,Urban,73.37
Percentage who have seen a traditional healer for raised cholesterol,Seen a traditional healer,Age by Area,Rural Age Group 4,2015,Lower Bound,14.51,17932862,,,Rural,21.43
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Total,Total,2015,Estimated,10.4,12853326,viz_total,Percentage who are currently taking herbal or traditional remedies for raised cholesterol,"",
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex,Men,2015,Estimated,36.23,44776539,viz_sex,Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Total,10.4
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex,Women,2015,Estimated,73.66,91036154,viz_sex,Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Total,10.4
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age,Age Group 1,2015,Estimated,91.46,113035116,viz_age,Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Total,10.4
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age,Age Group 2,2015,Estimated,7.51,9281585,viz_age,Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Total,10.4
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age,Age Group 3,2015,Estimated,80.43,99403175,viz_age,Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Total,10.4
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age,Age Group 4,2015,Estimated,23.56,29117727,viz_age,Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Total,10.4
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Area,Urban,2015,Estimated,36.17,44702385,viz_area,Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Total,10.4
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Area,Rural,2015,Estimated,73.37,90677744,viz_area,Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Total,10.4
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Age,Women Age Group 1,2015,Estimated,53.28,65848578,viz_women_age,Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Women,73.66
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Age,Women Age Group 2,2015,Estimated,21.43,26485267,viz_women_age,Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Women,73.66
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Age,Women Age Group 3,2015,Estimated,56.52,69852884,viz_women_age,Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Women,73.66
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Age,Women Age Group 4,2015,Estimated,83.01,102591788,viz_women_age,Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Women,73.66
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Age,Men Age Group 1,2015,Estimated,29.75,36767928,viz_men_age,Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Men,36.23
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Age,Men Age Group 2,2015,Estimated,14.51,17932862,viz_men_age,Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Men,36.23
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Age,Men Age Group 3,2015,Estimated,10.4,12853326,viz_men_age,Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Men,36.23
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Age,Men Age Group 4,2015,Estimated,36.23,44776539,viz_men_age,Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Men,36.23
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Area,Urban Men,2015,Estimated,73.66,91036154,viz_sex_area,Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Men,36.23
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Area,Rural Men,2015,Estimated,91.46,113035116,viz_sex_area,Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Men,36.23
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Area,Urban Women,2015,Estimated,7.51,9281585,viz_sex_area,Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Women,73.66
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Area,Rural Women,2015,Estimated,80.43,99403175,viz_sex_area,Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Women,73.66
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age by Area,Urban Age Group 1,2015,Estimated,23.56,29117727,viz_age_area,Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Urban,36.17
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age by Area,Rural Age Group 1,2015,Estimated,36.17,44702385,viz_age_area,Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Rural,73.37
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age by Area,Urban Age Group 2,2015,Estimated,73.37,90677744,viz_age_area,Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Urban,36.17
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age by Area,Rural Age Group 2,2015,Estimated,53.28,65848578,viz_age_area,Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Rural,73.37
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age by Area,Urban Age Group 3,2015,Estimated,21.43,26485267,viz_age_area,Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Urban,36.17
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age by Area,Rural Age Group 3,2015,Estimated,56.52,69852884,viz_age_area,Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Rural,73.37
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age by Area,Urban Age Group 4,2015,Estimated,83.01,102591788,viz_age_area,Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Urban,36.17
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age by Area,Rural Age Group 4,2015,Estimated,29.75,36767928,viz_age_area,Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Rural,73.37
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Total,Total,2015,Lower Bound,14.51,17932862,,,"",
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex,Men,2015,Lower Bound,10.4,12853326,,,Total,14.51
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex,Women,2015,Lower Bound,36.23,44776539,,,Total,14.51
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age,Age Group 1,2015,Lower Bound,73.66,91036154,,,Total,14.51
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age,Age Group 2,2015,Lower Bound,91.46,113035116,,,Total,14.51
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age,Age Group 3,2015,Lower Bound,7.51,9281585,,,Total,14.51
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age,Age Group 4,2015,Lower Bound,80.43,99403175,,,Total,14.51
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Area,Urban,2015,Lower Bound,23.56,29117727,,,Total,14.51
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Area,Rural,2015,Lower Bound,36.17,44702385,,,Total,14.51
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Age,Women Age Group 1,2015,Lower Bound,73.37,90677744,,,Women,36.23
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Age,Women Age Group 2,2015,Lower Bound,53.28,65848578,,,Women,36.23
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Age,Women Age Group 3,2015,Lower Bound,21.43,26485267,,,Women,36.23
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Age,Women Age Group 4,2015,Lower Bound,56.52,69852884,,,Women,36.23
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Age,Men Age Group 1,2015,Lower Bound,83.01,102591788,,,Men,10.4
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Age,Men Age Group 2,2015,Lower Bound,29.75,36767928,,,Men,10.4
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Age,Men Age Group 3,2015,Lower Bound,14.51,17932862,,,Men,10.4
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Age,Men Age Group 4,2015,Lower Bound,10.4,12853326,,,Men,10.4
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Area,Urban Men,2015,Lower Bound,36.23,44776539,,,Men,10.4
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Area,Rural Men,2015,Lower Bound,73.66,91036154,,,Men,10.4
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Area,Urban Women,2015,Lower Bound,91.46,113035116,,,Women,36.23
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Area,Rural Women,2015,Lower Bound,7.51,9281585,,,Women,36.23
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age by Area,Urban Age Group 1,2015,Lower Bound,80.43,99403175,,,Urban,23.56
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age by Area,Rural Age Group 1,2015,Lower Bound,23.56,29117727,,,Rural,36.17
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age by Area,Urban Age Group 2,2015,Lower Bound,36.17,44702385,,,Urban,23.56
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age by Area,Rural Age Group 2,2015,Lower Bound,73.37,90677744,,,Rural,36.17
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age by Area,Urban Age Group 3,2015,Lower Bound,53.28,65848578,,,Urban,23.56
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age by Area,Rural Age Group 3,2015,Lower Bound,21.43,26485267,,,Rural,36.17
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age by Area,Urban Age Group 4,2015,Lower Bound,56.52,69852884,,,Urban,23.56
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age by Area,Rural Age Group 4,2015,Lower Bound,83.01,102591788,,,Rural,36.17
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Total,Total,2015,Upper Bound,29.75,36767928,,,"",
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex,Men,2015,Upper Bound,14.51,17932862,,,Total,29.75
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex,Women,2015,Upper Bound,10.4,12853326,,,Total,29.75
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age,Age Group 1,2015,Upper Bound,36.23,44776539,,,Total,29.75
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age,Age Group 2,2015,Upper Bound,73.66,91036154,,,Total,29.75
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age,Age Group 3,2015,Upper Bound,91.46,113035116,,,Total,29.75
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age,Age Group 4,2015,Upper Bound,7.51,9281585,,,Total,29.75
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Area,Urban,2015,Upper Bound,80.43,99403175,,,Total,29.75
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Area,Rural,2015,Upper Bound,23.56,29117727,,,Total,29.75
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Age,Women Age Group 1,2015,Upper Bound,36.17,44702385,,,Women,10.4
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Age,Women Age Group 2,2015,Upper Bound,73.37,90677744,,,Women,10.4
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Age,Women Age Group 3,2015,Upper Bound,53.28,65848578,,,Women,10.4
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Age,Women Age Group 4,2015,Upper Bound,21.43,26485267,,,Women,10.4
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Age,Men Age Group 1,2015,Upper Bound,56.52,69852884,,,Men,14.51
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Age,Men Age Group 2,2015,Upper Bound,83.01,102591788,,,Men,14.51
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Age,Men Age Group 3,2015,Upper Bound,29.75,36767928,,,Men,14.51
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Age,Men Age Group 4,2015,Upper Bound,14.51,17932862,,,Men,14.51
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Area,Urban Men,2015,Upper Bound,10.4,12853326,,,Men,14.51
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Area,Rural Men,2015,Upper Bound,36.23,44776539,,,Men,14.51
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Area,Urban Women,2015,Upper Bound,73.66,91036154,,,Women,10.4
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Sex by Area,Rural Women,2015,Upper Bound,91.46,113035116,,,Women,10.4
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age by Area,Urban Age Group 1,2015,Upper Bound,7.51,9281585,,,Urban,80.43
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age by Area,Rural Age Group 1,2015,Upper Bound,80.43,99403175,,,Rural,23.56
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age by Area,Urban Age Group 2,2015,Upper Bound,23.56,29117727,,,Urban,80.43
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age by Area,Rural Age Group 2,2015,Upper Bound,36.17,44702385,,,Rural,23.56
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age by Area,Urban Age Group 3,2015,Upper Bound,73.37,90677744,,,Urban,80.43
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age by Area,Rural Age Group 3,2015,Upper Bound,53.28,65848578,,,Rural,23.56
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age by Area,Urban Age Group 4,2015,Upper Bound,21.43,26485267,,,Urban,80.43
Percentage who are currently taking herbal or traditional remedies for raised cholesterol,Taking traditional remedies,Age by Area,Rural Age Group 4,2015,Lower Bound,56.52,69852884,,,Rural,36.17
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Total,Total,2015,Estimated,8.402,,viz_total,"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)","",
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex,Men,2015,Estimated,8.461,,viz_sex,"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Total,8.402
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex,Women,2015,Estimated,1.494,,viz_sex,"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Total,8.402
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Age,Age Group 1,2015,Estimated,10.32,,viz_age,"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Total,8.402
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Age,Age Group 2,2015,Estimated,10.79,,viz_age,"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Total,8.402
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Age,Age Group 3,2015,Estimated,3.101,,viz_age,"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Total,8.402
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Age,Age Group 4,2015,Estimated,12.32,,viz_age,"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Total,8.402
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Area,Urban,2015,Estimated,12.78,,viz_area,"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Total,8.402
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Area,Rural,2015,Estimated,8.861,,viz_area,"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Total,8.402
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Age,Women Age Group 1,2015,Estimated,11.18,,viz_women_age,"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Women,1.494
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Age,Women Age Group 2,2015,Estimated,1.505,,viz_women_age,"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Women,1.494
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Age,Women Age Group 3,2015,Estimated,1.116,,viz_women_age,"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Women,1.494
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Age,Women Age Group 4,2015,Estimated,11.08,,viz_women_age,"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Women,1.494
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Age,Men Age Group 1,2015,Estimated,2.634,,viz_men_age,"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Men,8.461
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Age,Men Age Group 2,2015,Estimated,12.83,,viz_men_age,"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Men,8.461
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Age,Men Age Group 3,2015,Estimated,8.402,,viz_men_age,"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Men,8.461
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Age,Men Age Group 4,2015,Estimated,8.461,,viz_men_age,"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Men,8.461
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Area,Urban Men,2015,Estimated,1.494,,viz_sex_area,"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Men,8.461
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Area,Rural Men,2015,Estimated,10.32,,viz_sex_area,"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Men,8.461
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Area,Urban Women,2015,Estimated,10.79,,viz_sex_area,"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Women,1.494
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Sex by Area,Rural Women,2015,Estimated,3.101,,viz_sex_area,"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Women,1.494
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Age by Area,Urban Age Group 1,2015,Estimated,12.32,,viz_age_area,"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Urban,12.78
"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Mean total cholesterol,Age by Area,Rural Age Group 1,2015,Estimated,12.78,,viz_age_area,"Mean total cholesterol, including those currently on medication for raised cholesterol (mmol/L or mg/dl)",Rural,8.861
