Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Table Filter,Group - Answer,Ref_group,National Reference
Percentage who are former smokeless tobacco users,Former smokeless users,Sex by Age,Women 25-34,2015,Lower Bound,0.3,119943779,,,,Women 25-34 - Former smokeless users,Women,19.86
Percentage who are former smokeless tobacco users,Former smokeless users,Sex by Age,Women 25-34,2015,Upper Bound,1,31317623,,,,Women 25-34 - Former smokeless users,Women,56.34
Percentage who are former smokeless tobacco users,Former smokeless users,Sex by Age,Women 35-44,2015,Estimated,1.8,114394602,viz_women_age,Percentage who are former smokeless tobacco users,,Women 35-44 - Former smokeless users,Women,23.5
Percentage who are former smokeless tobacco users,Former smokeless users,Sex by Age,Women 35-44,2015,Lower Bound,1.2,56270379,,,,Women 35-44 - Former smokeless users,Women,19.86
Percentage who are former smokeless tobacco users,Former smokeless users,Sex by Age,Women 35-44,2015,Upper Bound,2.6,29043573,,,,Women 35-44 - Former smokeless users,Women,56.34
Percentage who are former smokeless tobacco users,Former smokeless users,Sex by Age,Women 45-54,2015,Estimated,2.7,4372603,viz_women_age,Percentage who are former smokeless tobacco users,,Women 45-54 - Former smokeless users,Women,23.5
Percentage who are former smokeless tobacco users,Former smokeless users,Sex by Age,Women 45-54,2015,Lower Bound,1.8,35692698,,,,Women 45-54 - Former smokeless users,Women,19.86
Percentage who are former smokeless tobacco users,Former smokeless users,Sex by Age,Women 45-54,2015,Upper Bound,4.1,36903877,,,,Women 45-54 - Former smokeless users,Women,56.34
Percentage who are former smokeless tobacco users,Former smokeless users,Sex by Age,Women 55-64,2015,Estimated,3.5,29204240,viz_women_age,Percentage who are former smokeless tobacco users,,Women 55-64 - Former smokeless users,Women,23.5
Percentage who are former smokeless tobacco users,Former smokeless users,Sex by Age,Women 55-64,2015,Lower Bound,2.1,18538451,,,,Women 55-64 - Former smokeless users,Women,19.86
Percentage who are former smokeless tobacco users,Former smokeless users,Sex by Age,Women 55-64,2015,Upper Bound,5.7,11593947,,,,Women 55-64 - Former smokeless users,Women,56.34
Percentage who are former smokeless tobacco users,Former smokeless users,Sex by Area,Rural Men,2015,Estimated,,122020085,viz_sex_area,Percentage who are former smokeless tobacco users,,Rural Men - Former smokeless users,Men,25.34
Percentage who are former smokeless tobacco users,Former smokeless users,Sex by Area,Rural Men,2015,Lower Bound,,82273646,,,,Rural Men - Former smokeless users,Men,73.85
Percentage who are former smokeless tobacco users,Former smokeless users,Sex by Area,Rural Men,2015,Upper Bound,,114394602,,,,Rural Men - Former smokeless users,Men,11.62
Percentage who are former smokeless tobacco users,Former smokeless users,Sex by Area,Rural Women,2015,Estimated,,3812741,viz_sex_area,Percentage who are former smokeless tobacco users,,Rural Women - Former smokeless users,Women,23.5
Percentage who are former smokeless tobacco users,Former smokeless users,Sex by Area,Rural Women,2015,Lower Bound,,23024756,,,,Rural Women - Former smokeless users,Women,19.86
Percentage who are former smokeless tobacco users,Former smokeless users,Sex by Area,Rural Women,2015,Upper Bound,,29204240,,,,Rural Women - Former smokeless users,Women,56.34
Percentage who are former smokeless tobacco users,Former smokeless users,Sex by Area,Urban Men,2015,Estimated,,47866281,viz_sex_area,Percentage who are former smokeless tobacco users,,Urban Men - Former smokeless users,Men,25.34
Percentage who are former smokeless tobacco users,Former smokeless users,Sex by Area,Urban Men,2015,Lower Bound,,58037711,,,,Urban Men - Former smokeless users,Men,73.85
Percentage who are former smokeless tobacco users,Former smokeless users,Sex by Area,Urban Men,2015,Upper Bound,,114790089,,,,Urban Men - Former smokeless users,Men,11.62
Percentage who are former smokeless tobacco users,Former smokeless users,Sex by Area,Urban Women,2015,Estimated,,26102139,viz_sex_area,Percentage who are former smokeless tobacco users,,Urban Women - Former smokeless users,Women,23.5
Percentage who are former smokeless tobacco users,Former smokeless users,Sex by Area,Urban Women,2015,Lower Bound,,38498183,,,,Urban Women - Former smokeless users,Women,19.86
Percentage who are former smokeless tobacco users,Former smokeless users,Sex by Area,Urban Women,2015,Upper Bound,,4372603,,,,Urban Women - Former smokeless users,Women,56.34
Percentage who are former smokeless tobacco users,Former smokeless users,Total,Total,2015,Estimated,3.3,46123666,viz_total,Percentage who are former smokeless tobacco users,table_total,1.Total - Former smokeless users,,
Percentage who are former smokeless tobacco users,Former smokeless users,Total,Total,2015,Lower Bound,3,6714627,,,table_total,1.Total - Former smokeless users,,
Percentage who are former smokeless tobacco users,Former smokeless users,Total,Total,2015,Upper Bound,3.7,64414938,,,table_total,1.Total - Former smokeless users,,
Percentage who currently smoke tobacco,Prevalence (smoke),Age,25-34,2015,Estimated,20.4,46123666,viz_age,Percentage who currently smoke tobacco,,25-34 - Prevalence (smoke),Total,73.85
Percentage who currently smoke tobacco,Prevalence (smoke),Age,25-34,2015,Lower Bound,19,6714627,,,,25-34 - Prevalence (smoke),Total,11.62
Percentage who currently smoke tobacco,Prevalence (smoke),Age,25-34,2015,Upper Bound,21.9,64414938,,,,25-34 - Prevalence (smoke),Total,98.73
Percentage who currently smoke tobacco,Prevalence (smoke),Age,35-44,2015,Estimated,26.3,31317623,viz_age,Percentage who currently smoke tobacco,,35-44 - Prevalence (smoke),Total,73.85
Percentage who currently smoke tobacco,Prevalence (smoke),Age,35-44,2015,Lower Bound,24.6,91270974,,,,35-44 - Prevalence (smoke),Total,11.62
Percentage who currently smoke tobacco,Prevalence (smoke),Age,35-44,2015,Upper Bound,28.1,14361120,,,,35-44 - Prevalence (smoke),Total,98.73
Percentage who currently smoke tobacco,Prevalence (smoke),Age,45-54,2015,Estimated,31.7,29043573,viz_age,Percentage who currently smoke tobacco,,45-54 - Prevalence (smoke),Total,73.85
Percentage who currently smoke tobacco,Prevalence (smoke),Age,45-54,2015,Lower Bound,29.6,24544909,,,,45-54 - Prevalence (smoke),Total,11.62
Percentage who currently smoke tobacco,Prevalence (smoke),Age,45-54,2015,Upper Bound,33.8,69630422,,,,45-54 - Prevalence (smoke),Total,98.73
Percentage who currently smoke tobacco,Prevalence (smoke),Age,55-64,2015,Estimated,3.8,36903877,viz_age,Percentage who currently smoke tobacco,,55-64 - Prevalence (smoke),Total,73.85
Percentage who currently smoke tobacco,Prevalence (smoke),Age,55-64,2015,Lower Bound,29,25063986,,,,55-64 - Prevalence (smoke),Total,11.62
Percentage who currently smoke tobacco,Prevalence (smoke),Age,55-64,2015,Upper Bound,34.8,1418809,,,,55-64 - Prevalence (smoke),Total,98.73
Percentage who currently smoke tobacco,Prevalence (smoke),Age by Area,Rural 25-34,2015,Estimated,,26102139,viz_age_area,Percentage who currently smoke tobacco,,Rural 25-34 - Prevalence (smoke),Rural,97.05
Percentage who currently smoke tobacco,Prevalence (smoke),Age by Area,Rural 25-34,2015,Lower Bound,,38498183,,,,Rural 25-34 - Prevalence (smoke),Rural,25.34
Percentage who currently smoke tobacco,Prevalence (smoke),Age by Area,Rural 25-34,2015,Upper Bound,,4372603,,,,Rural 25-34 - Prevalence (smoke),Rural,73.85
Percentage who currently smoke tobacco,Prevalence (smoke),Age by Area,Rural 35-44,2015,Estimated,,56418686,viz_age_area,Percentage who currently smoke tobacco,,Rural 35-44 - Prevalence (smoke),Rural,97.05
Percentage who currently smoke tobacco,Prevalence (smoke),Age by Area,Rural 35-44,2015,Lower Bound,,47866281,,,,Rural 35-44 - Prevalence (smoke),Rural,25.34
Percentage who currently smoke tobacco,Prevalence (smoke),Age by Area,Rural 35-44,2015,Upper Bound,,58037711,,,,Rural 35-44 - Prevalence (smoke),Rural,73.85
Percentage who currently smoke tobacco,Prevalence (smoke),Age by Area,Rural 45-54,2015,Estimated,,113047475,viz_age_area,Percentage who currently smoke tobacco,,Rural 45-54 - Prevalence (smoke),Rural,97.05
Percentage who currently smoke tobacco,Prevalence (smoke),Age by Area,Rural 45-54,2015,Lower Bound,,26102139,,,,Rural 45-54 - Prevalence (smoke),Rural,25.34
Percentage who currently smoke tobacco,Prevalence (smoke),Age by Area,Rural 45-54,2015,Upper Bound,,38498183,,,,Rural 45-54 - Prevalence (smoke),Rural,73.85
Percentage who currently smoke tobacco,Prevalence (smoke),Age by Area,Rural 55-64,2015,Estimated,,64414938,viz_age_area,Percentage who currently smoke tobacco,,Rural 55-64 - Prevalence (smoke),Rural,97.05
Percentage who currently smoke tobacco,Prevalence (smoke),Age by Area,Rural 55-64,2015,Lower Bound,,56418686,,,,Rural 55-64 - Prevalence (smoke),Rural,25.34
Percentage who currently smoke tobacco,Prevalence (smoke),Age by Area,Rural 55-64,2015,Lower Bound,,47866281,,,,Rural 55-64 - Prevalence (smoke),Rural,25.34
Percentage who currently smoke tobacco,Prevalence (smoke),Age by Area,Urban 25-34,2015,Estimated,,122020085,viz_age_area,Percentage who currently smoke tobacco,,Urban 25-34 - Prevalence (smoke),Urban,9.381
Percentage who currently smoke tobacco,Prevalence (smoke),Age by Area,Urban 25-34,2015,Lower Bound,,82273646,,,,Urban 25-34 - Prevalence (smoke),Urban,37.32
Percentage who currently smoke tobacco,Prevalence (smoke),Age by Area,Urban 25-34,2015,Upper Bound,,114394602,,,,Urban 25-34 - Prevalence (smoke),Urban,5.433
Percentage who currently smoke tobacco,Prevalence (smoke),Age by Area,Urban 35-44,2015,Estimated,,3812741,viz_age_area,Percentage who currently smoke tobacco,,Urban 35-44 - Prevalence (smoke),Urban,9.381
Percentage who currently smoke tobacco,Prevalence (smoke),Age by Area,Urban 35-44,2015,Lower Bound,,23024756,,,,Urban 35-44 - Prevalence (smoke),Urban,37.32
Percentage who currently smoke tobacco,Prevalence (smoke),Age by Area,Urban 35-44,2015,Upper Bound,,29204240,,,,Urban 35-44 - Prevalence (smoke),Urban,5.433
Percentage who currently smoke tobacco,Prevalence (smoke),Age by Area,Urban 45-54,2015,Estimated,,122020085,viz_age_area,Percentage who currently smoke tobacco,,Urban 45-54 - Prevalence (smoke),Urban,9.381
Percentage who currently smoke tobacco,Prevalence (smoke),Age by Area,Urban 45-54,2015,Lower Bound,,122020085,,,,Urban 45-54 - Prevalence (smoke),Urban,37.32
Percentage who currently smoke tobacco,Prevalence (smoke),Age by Area,Urban 45-54,2015,Upper Bound,,82273646,,,,Urban 45-54 - Prevalence (smoke),Urban,5.433
Percentage who currently smoke tobacco,Prevalence (smoke),Age by Area,Urban 55-64,2015,Estimated,,30922136,viz_age_area,Percentage who currently smoke tobacco,,Urban 55-64 - Prevalence (smoke),Urban,9.381
Percentage who currently smoke tobacco,Prevalence (smoke),Age by Area,Urban 55-64,2015,Lower Bound,,3812741,,,,Urban 55-64 - Prevalence (smoke),Urban,37.32
Percentage who currently smoke tobacco,Prevalence (smoke),Age by Area,Urban 55-64,2015,Upper Bound,,23024756,,,,Urban 55-64 - Prevalence (smoke),Urban,5.433
Percentage who currently smoke tobacco,Prevalence (smoke),Area,Rural,2015,Estimated,24.89,119943779,viz_area,Percentage who currently smoke tobacco,,Rural - Prevalence (smoke),Total,73.85
Percentage who currently smoke tobacco,Prevalence (smoke),Area,Rural,2015,Lower Bound,23.94,31317623,,,,Rural - Prevalence (smoke),Total,11.62
Percentage who currently smoke tobacco,Prevalence (smoke),Area,Rural,2015,Upper Bound,25.94,91270974,,,,Rural - Prevalence (smoke),Total,98.73
Percentage who currently smoke tobacco,Prevalence (smoke),Area,Urban,2015,Estimated,27.51,11593947,viz_area,Percentage who currently smoke tobacco,,Urban - Prevalence (smoke),Total,73.85
Percentage who currently smoke tobacco,Prevalence (smoke),Area,Urban,2015,Lower Bound,26.46,46123666,,,,Urban - Prevalence (smoke),Total,11.62
Percentage who currently smoke tobacco,Prevalence (smoke),Area,Urban,2015,Upper Bound,28.67,6714627,,,,Urban - Prevalence (smoke),Total,98.73
Percentage who currently smoke tobacco,Prevalence (smoke),Sex,Men,2015,Estimated,54.8,24544909,viz_sex,Percentage who currently smoke tobacco,table_total,Men - Prevalence (smoke),Total,73.85
Percentage who currently smoke tobacco,Prevalence (smoke),Sex,Men,2015,Lower Bound,52.7,69630422,,,table_total,Men - Prevalence (smoke),Total,11.62
Percentage who currently smoke tobacco,Prevalence (smoke),Sex,Men,2015,Upper Bound,57.1,113047475,,,table_total,Men - Prevalence (smoke),Total,98.73
Percentage who currently smoke tobacco,Prevalence (smoke),Sex,Women,2015,Estimated,1.3,25063986,viz_sex,Percentage who currently smoke tobacco,table_total,Women - Prevalence (smoke),Total,73.85
Percentage who currently smoke tobacco,Prevalence (smoke),Sex,Women,2015,Lower Bound,1,1418809,,,table_total,Women - Prevalence (smoke),Total,11.62
Percentage who currently smoke tobacco,Prevalence (smoke),Sex,Women,2015,Upper Bound,1.6,30922136,,,table_total,Women - Prevalence (smoke),Total,98.73
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Age,Men 25-34,2015,Estimated,54.4,114394602,viz_men_age,Percentage who currently smoke tobacco,,Men 25-34 - Prevalence (smoke),Men,19.86
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Age,Men 25-34,2015,Lower Bound,51.6,56270379,,,,Men 25-34 - Prevalence (smoke),Men,56.34
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Age,Men 25-34,2015,Upper Bound,57.3,29043573,,,,Men 25-34 - Prevalence (smoke),Men,91.47
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Age,Men 35-44,2015,Estimated,60.2,4372603,viz_men_age,Percentage who currently smoke tobacco,,Men 35-44 - Prevalence (smoke),Men,19.86
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Age,Men 35-44,2015,Lower Bound,57.3,35692698,,,,Men 35-44 - Prevalence (smoke),Men,56.34
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Age,Men 35-44,2015,Upper Bound,63.1,36903877,,,,Men 35-44 - Prevalence (smoke),Men,91.47
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Age,Men 45-54,2015,Estimated,58.7,29204240,viz_men_age,Percentage who currently smoke tobacco,,Men 45-54 - Prevalence (smoke),Men,19.86
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Age,Men 45-54,2015,Lower Bound,55.6,18538451,,,,Men 45-54 - Prevalence (smoke),Men,56.34
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Age,Men 45-54,2015,Upper Bound,61.8,11593947,,,,Men 45-54 - Prevalence (smoke),Men,91.47
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Age,Men 55-64,2015,Estimated,53.5,58037711,viz_men_age,Percentage who currently smoke tobacco,,Men 55-64 - Prevalence (smoke),Men,19.86
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Age,Men 55-64,2015,Lower Bound,49.4,114790089,,,,Men 55-64 - Prevalence (smoke),Men,56.34
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Age,Men 55-64,2015,Upper Bound,57.5,119943779,,,,Men 55-64 - Prevalence (smoke),Men,91.47
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Age,Women 25-34,2015,Estimated,0.4,56270379,viz_women_age,Percentage who currently smoke tobacco,,Women 25-34 - Prevalence (smoke),Women,20.28
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Age,Women 25-34,2015,Lower Bound,0.2,29043573,,,,Women 25-34 - Prevalence (smoke),Women,1.148
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Age,Women 25-34,2015,Upper Bound,0.8,24544909,,,,Women 25-34 - Prevalence (smoke),Women,25.02
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Age,Women 35-44,2015,Estimated,1.2,35692698,viz_women_age,Percentage who currently smoke tobacco,,Women 35-44 - Prevalence (smoke),Women,20.28
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Age,Women 35-44,2015,Lower Bound,0.8,36903877,,,,Women 35-44 - Prevalence (smoke),Women,1.148
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Age,Women 35-44,2015,Upper Bound,2,25063986,,,,Women 35-44 - Prevalence (smoke),Women,25.02
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Age,Women 45-54,2015,Estimated,1.7,18538451,viz_women_age,Percentage who currently smoke tobacco,,Women 45-54 - Prevalence (smoke),Women,20.28
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Age,Women 45-54,2015,Lower Bound,1,11593947,,,,Women 45-54 - Prevalence (smoke),Women,1.148
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Age,Women 45-54,2015,Upper Bound,2.8,46123666,,,,Women 45-54 - Prevalence (smoke),Women,25.02
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Age,Women 55-64,2015,Estimated,2.3,114790089,viz_women_age,Percentage who currently smoke tobacco,,Women 55-64 - Prevalence (smoke),Women,20.28
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Age,Women 55-64,2015,Lower Bound,1.3,119943779,,,,Women 55-64 - Prevalence (smoke),Women,1.148
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Age,Women 55-64,2015,Upper Bound,4.3,31317623,,,,Women 55-64 - Prevalence (smoke),Women,25.02
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Area,Rural Men,2015,Estimated,,38498183,viz_sex_area,Percentage who currently smoke tobacco,,Rural Men - Prevalence (smoke),Men,19.86
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Area,Rural Men,2015,Lower Bound,,4372603,,,,Rural Men - Prevalence (smoke),Men,56.34
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Area,Rural Men,2015,Upper Bound,,35692698,,,,Rural Men - Prevalence (smoke),Men,91.47
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Area,Rural Women,2015,Estimated,,47866281,viz_sex_area,Percentage who currently smoke tobacco,,Rural Women - Prevalence (smoke),Women,20.28
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Area,Rural Women,2015,Lower Bound,,58037711,,,,Rural Women - Prevalence (smoke),Women,1.148
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Area,Rural Women,2015,Upper Bound,,114790089,,,,Rural Women - Prevalence (smoke),Women,25.02
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Area,Urban Men,2015,Estimated,,82273646,viz_sex_area,Percentage who currently smoke tobacco,,Urban Men - Prevalence (smoke),Men,19.86
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Area,Urban Men,2015,Lower Bound,,114394602,,,,Urban Men - Prevalence (smoke),Men,56.34
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Area,Urban Men,2015,Upper Bound,,56270379,,,,Urban Men - Prevalence (smoke),Men,91.47
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Area,Urban Women,2015,Estimated,,23024756,viz_sex_area,Percentage who currently smoke tobacco,,Urban Women - Prevalence (smoke),Women,20.28
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Area,Urban Women,2015,Lower Bound,,29204240,,,,Urban Women - Prevalence (smoke),Women,1.148
Percentage who currently smoke tobacco,Prevalence (smoke),Sex by Area,Urban Women,2015,Upper Bound,,18538451,,,,Urban Women - Prevalence (smoke),Women,25.02
Percentage who currently smoke tobacco,Prevalence (smoke),Total,Total,2015,Estimated,26.2,91270974,viz_total,Percentage who currently smoke tobacco,table_total,1.Total - Prevalence (smoke),,
Percentage who currently smoke tobacco,Prevalence (smoke),Total,Total,2015,Lower Bound,25.2,14361120,,,table_total,1.Total - Prevalence (smoke),,
Percentage who currently smoke tobacco,Prevalence (smoke),Total,Total,2015,Upper Bound,27.3,122020085,,,table_total,1.Total - Prevalence (smoke),,
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age,25-34,2015,Estimated,19.6,56418686,viz_age,Percentage who currently smoke tobacco daily among total population,,25-34 - Prevalence smoke daily,Total,98.73
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age,25-34,2015,Lower Bound,18.3,47866281,,,,25-34 - Prevalence smoke daily,Total,66.57
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age,25-34,2015,Upper Bound,21,58037711,,,,25-34 - Prevalence smoke daily,Total,92.56
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age,35-44,2015,Estimated,25.5,122020085,viz_age,Percentage who currently smoke tobacco daily among total population,,35-44 - Prevalence smoke daily,Total,98.73
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age,35-44,2015,Lower Bound,23.9,122020085,,,,35-44 - Prevalence smoke daily,Total,66.57
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age,35-44,2015,Upper Bound,27.3,82273646,,,,35-44 - Prevalence smoke daily,Total,92.56
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age,45-54,2015,Estimated,31.2,113047475,viz_age,Percentage who currently smoke tobacco daily among total population,,45-54 - Prevalence smoke daily,Total,98.73
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age,45-54,2015,Lower Bound,29.1,26102139,,,,45-54 - Prevalence smoke daily,Total,66.57
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age,45-54,2015,Upper Bound,33.3,38498183,,,,45-54 - Prevalence smoke daily,Total,92.56
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age,55-64,2015,Estimated,30.9,30922136,viz_age,Percentage who currently smoke tobacco daily among total population,,55-64 - Prevalence smoke daily,Total,98.73
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age,55-64,2015,Lower Bound,28.2,3812741,,,,55-64 - Prevalence smoke daily,Total,66.57
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age,55-64,2015,Upper Bound,33.8,23024756,,,,55-64 - Prevalence smoke daily,Total,92.56
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Rural 25-34,2015,Estimated,,35692698,viz_age_area,Percentage who currently smoke tobacco daily among total population,,Rural 25-34 - Prevalence smoke daily,Rural,11.62
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Rural 25-34,2015,Lower Bound,,36903877,,,,Rural 25-34 - Prevalence smoke daily,Rural,98.73
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Rural 25-34,2015,Upper Bound,,25063986,,,,Rural 25-34 - Prevalence smoke daily,Rural,98.73
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Rural 35-44,2015,Estimated,,114790089,viz_age_area,Percentage who currently smoke tobacco daily among total population,,Rural 35-44 - Prevalence smoke daily,Rural,11.62
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Rural 35-44,2015,Lower Bound,,119943779,,,,Rural 35-44 - Prevalence smoke daily,Rural,98.73
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Rural 35-44,2015,Upper Bound,,31317623,,,,Rural 35-44 - Prevalence smoke daily,Rural,98.73
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Rural 45-54,2015,Estimated,,4372603,viz_age_area,Percentage who currently smoke tobacco daily among total population,,Rural 45-54 - Prevalence smoke daily,Rural,11.62
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Rural 45-54,2015,Lower Bound,,35692698,,,,Rural 45-54 - Prevalence smoke daily,Rural,98.73
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Rural 45-54,2015,Upper Bound,,36903877,,,,Rural 45-54 - Prevalence smoke daily,Rural,98.73
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Rural 55-64,2015,Estimated,,58037711,viz_age_area,Percentage who currently smoke tobacco daily among total population,,Rural 55-64 - Prevalence smoke daily,Rural,11.62
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Rural 55-64,2015,Lower Bound,,114790089,,,,Rural 55-64 - Prevalence smoke daily,Rural,98.73
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Rural 55-64,2015,Lower Bound,,119943779,,,,Rural 55-64 - Prevalence smoke daily,Rural,98.73
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Urban 25-34,2015,Estimated,,56270379,viz_age_area,Percentage who currently smoke tobacco daily among total population,,Urban 25-34 - Prevalence smoke daily,Urban,52.12
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Urban 25-34,2015,Lower Bound,,29043573,,,,Urban 25-34 - Prevalence smoke daily,Urban,45.65
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Urban 25-34,2015,Upper Bound,,24544909,,,,Urban 25-34 - Prevalence smoke daily,Urban,38.73
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Urban 35-44,2015,Estimated,,18538451,viz_age_area,Percentage who currently smoke tobacco daily among total population,,Urban 35-44 - Prevalence smoke daily,Urban,52.12
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Urban 35-44,2015,Lower Bound,,11593947,,,,Urban 35-44 - Prevalence smoke daily,Urban,45.65
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Urban 35-44,2015,Upper Bound,,46123666,,,,Urban 35-44 - Prevalence smoke daily,Urban,38.73
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Urban 45-54,2015,Estimated,,114394602,viz_age_area,Percentage who currently smoke tobacco daily among total population,,Urban 45-54 - Prevalence smoke daily,Urban,52.12
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Urban 45-54,2015,Lower Bound,,56270379,,,,Urban 45-54 - Prevalence smoke daily,Urban,45.65
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Urban 45-54,2015,Upper Bound,,29043573,,,,Urban 45-54 - Prevalence smoke daily,Urban,38.73
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Urban 55-64,2015,Estimated,,29204240,viz_age_area,Percentage who currently smoke tobacco daily among total population,,Urban 55-64 - Prevalence smoke daily,Urban,52.12
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Urban 55-64,2015,Lower Bound,,18538451,,,,Urban 55-64 - Prevalence smoke daily,Urban,45.65
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Age by Area,Urban 55-64,2015,Upper Bound,,11593947,,,,Urban 55-64 - Prevalence smoke daily,Urban,38.73
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Area,Rural,2015,Estimated,24.13,14361120,viz_area,Percentage who currently smoke tobacco daily among total population,,Rural - Prevalence smoke daily,Total,98.73
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Area,Rural,2015,Lower Bound,23.28,122020085,,,,Rural - Prevalence smoke daily,Total,66.57
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Area,Rural,2015,Upper Bound,24.99,122020085,,,,Rural - Prevalence smoke daily,Total,92.56
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Area,Urban,2015,Estimated,26.67,64414938,viz_area,Percentage who currently smoke tobacco daily among total population,,Urban - Prevalence smoke daily,Total,98.73
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Area,Urban,2015,Lower Bound,25.73,56418686,,,,Urban - Prevalence smoke daily,Total,66.57
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Area,Urban,2015,Upper Bound,27.62,47866281,,,,Urban - Prevalence smoke daily,Total,92.56
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex,Men,2015,Estimated,53.3,26102139,viz_sex,Percentage who currently smoke tobacco daily among total population,table_total,Men - Prevalence smoke daily,Total,98.73
Percentage who currently smoke tobacco daily among total population,Prevalence smoke daily,Sex,Men,2015,Lower Bound,51.8,38498183,,,table_total,Men - Prevalence smoke daily,Total,66.57
