Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Table Filter,Group - Answer,Ref_group,National Reference
Percentage who are current drinkers by drinking levels,High,Sex by Area,Rural Men,2015,Upper Bound,,107869067,,,,Rural Men - High,Men,67.59
Percentage who are current drinkers by drinking levels,High,Sex by Area,Rural Women,2015,Estimated,,63265554,viz_sex_area,Percentage wo are current drinkers by drinking levels,,Rural Women - High,Women,51.19
Percentage who are current drinkers by drinking levels,High,Sex by Area,Rural Women,2015,Lower Bound,,34234340,,,,Rural Women - High,Women,27.7
Percentage who are current drinkers by drinking levels,High,Sex by Area,Rural Women,2015,Upper Bound,,58198377,,,,Rural Women - High,Women,47.09
Percentage who are current drinkers by drinking levels,High,Sex by Area,Urban Men,2015,Estimated,,17314913,viz_sex_area,Percentage wo are current drinkers by drinking levels,,Urban Men - High,Men,72.49
Percentage who are current drinkers by drinking levels,High,Sex by Area,Urban Men,2015,Lower Bound,,13792608,,,,Urban Men - High,Men,52.95
Percentage who are current drinkers by drinking levels,High,Sex by Area,Urban Men,2015,Upper Bound,,14657735,,,,Urban Men - High,Men,67.59
Percentage who are current drinkers by drinking levels,High,Sex by Area,Urban Women,2015,Estimated,,89590155,viz_sex_area,Percentage wo are current drinkers by drinking levels,,Urban Women - High,Women,51.19
Percentage who are current drinkers by drinking levels,High,Sex by Area,Urban Women,2015,Lower Bound,,65440732,,,,Urban Women - High,Women,27.7
Percentage who are current drinkers by drinking levels,High,Sex by Area,Urban Women,2015,Upper Bound,,83534261,,,,Urban Women - High,Women,47.09
Percentage who are current drinkers by drinking levels,High,Total,Total,2015,Estimated,15,49806639,viz_total,Percentage wo are current drinkers by drinking levels,table_total,1.Total - High,,
Percentage who are current drinkers by drinking levels,High,Total,Total,2015,Lower Bound,13.1,1801937,,,table_total,1.Total - High,,
Percentage who are current drinkers by drinking levels,High,Total,Total,2015,Upper Bound,16.9,107869067,,,table_total,1.Total - High,,
Percentage who are current drinkers by drinking levels,Intermediate,Age,18-29,2015,Estimated,11.6,49806639,viz_age,Percentage wo are current drinkers by drinking levels,,18-29 - Intermediate,Total,87.09
Percentage who are current drinkers by drinking levels,Intermediate,Age,18-29,2015,Lower Bound,8.5,1801937,,,,18-29 - Intermediate,Total,92.81
Percentage who are current drinkers by drinking levels,Intermediate,Age,18-29,2015,Upper Bound,14.8,107869067,,,,18-29 - Intermediate,Total,72.49
Percentage who are current drinkers by drinking levels,Intermediate,Age,30-49,2015,Estimated,18,89590155,viz_age,Percentage wo are current drinkers by drinking levels,,30-49 - Intermediate,Total,87.09
Percentage who are current drinkers by drinking levels,Intermediate,Age,30-49,2015,Lower Bound,15.7,65440732,,,,30-49 - Intermediate,Total,92.81
Percentage who are current drinkers by drinking levels,Intermediate,Age,30-49,2015,Upper Bound,20.4,83534261,,,,30-49 - Intermediate,Total,72.49
Percentage who are current drinkers by drinking levels,Intermediate,Age,50-69,2015,Estimated,20.1,63265554,viz_age,Percentage wo are current drinkers by drinking levels,,50-69 - Intermediate,Total,87.09
Percentage who are current drinkers by drinking levels,Intermediate,Age,50-69,2015,Lower Bound,17.2,34234340,,,,50-69 - Intermediate,Total,92.81
Percentage who are current drinkers by drinking levels,Intermediate,Age,50-69,2015,Upper Bound,23,58198377,,,,50-69 - Intermediate,Total,72.49
Percentage who are current drinkers by drinking levels,Intermediate,Age, 18-69,2015,Estimated,16.5,14657735,viz_age,Percentage wo are current drinkers by drinking levels,, 18-69 - Intermediate,Total,87.09
Percentage who are current drinkers by drinking levels,Intermediate,Age, 18-69,2015,Lower Bound,14.7,56826532,,,, 18-69 - Intermediate,Total,92.81
Percentage who are current drinkers by drinking levels,Intermediate,Age, 18-69,2015,Upper Bound,18.2,44961923,,,, 18-69 - Intermediate,Total,72.49
Percentage who are current drinkers by drinking levels,Intermediate,Age by Area,Rural 18-29,2015,Estimated,,89590155,viz_age_area,Percentage wo are current drinkers by drinking levels,,Rural 18-29 - Intermediate,Rural,67.59
Percentage who are current drinkers by drinking levels,Intermediate,Age by Area,Rural 18-29,2015,Lower Bound,,65440732,,,,Rural 18-29 - Intermediate,Rural,48.46
Percentage who are current drinkers by drinking levels,Intermediate,Age by Area,Rural 18-29,2015,Upper Bound,,83534261,,,,Rural 18-29 - Intermediate,Rural,95.87
Percentage who are current drinkers by drinking levels,Intermediate,Age by Area,Rural 30-49,2015,Estimated,,14657735,viz_age_area,Percentage wo are current drinkers by drinking levels,,Rural 30-49 - Intermediate,Rural,67.59
Percentage who are current drinkers by drinking levels,Intermediate,Age by Area,Rural 30-49,2015,Lower Bound,,56826532,,,,Rural 30-49 - Intermediate,Rural,48.46
Percentage who are current drinkers by drinking levels,Intermediate,Age by Area,Rural 30-49,2015,Upper Bound,,44961923,,,,Rural 30-49 - Intermediate,Rural,95.87
Percentage who are current drinkers by drinking levels,Intermediate,Age by Area,Rural 50-69,2015,Estimated,,83534261,viz_age_area,Percentage wo are current drinkers by drinking levels,,Rural 50-69 - Intermediate,Rural,67.59
Percentage who are current drinkers by drinking levels,Intermediate,Age by Area,Rural 50-69,2015,Lower Bound,,59891556,,,,Rural 50-69 - Intermediate,Rural,48.46
Percentage who are current drinkers by drinking levels,Intermediate,Age by Area,Rural 50-69,2015,Upper Bound,,118485420,,,,Rural 50-69 - Intermediate,Rural,95.87
Percentage who are current drinkers by drinking levels,Intermediate,Age by Area,Rural  18-69,2015,Estimated,,44961923,viz_age_area,Percentage wo are current drinkers by drinking levels,,Rural  18-69 - Intermediate,Rural,67.59
Percentage who are current drinkers by drinking levels,Intermediate,Age by Area,Rural  18-69,2015,Lower Bound,,49806639,,,,Rural  18-69 - Intermediate,Rural,48.46
Percentage who are current drinkers by drinking levels,Intermediate,Age by Area,Rural  18-69,2015,Lower Bound,,1801937,,,,Rural  18-69 - Intermediate,Rural,48.46
Percentage who are current drinkers by drinking levels,Intermediate,Age by Area,Urban 18-29,2015,Estimated,,49806639,viz_age_area,Percentage wo are current drinkers by drinking levels,,Urban 18-29 - Intermediate,Urban,87.28
Percentage who are current drinkers by drinking levels,Intermediate,Age by Area,Urban 18-29,2015,Lower Bound,,1801937,,,,Urban 18-29 - Intermediate,Urban,87.09
Percentage who are current drinkers by drinking levels,Intermediate,Age by Area,Urban 18-29,2015,Upper Bound,,107869067,,,,Urban 18-29 - Intermediate,Urban,92.81
Percentage who are current drinkers by drinking levels,Intermediate,Age by Area,Urban 30-49,2015,Estimated,,63265554,viz_age_area,Percentage wo are current drinkers by drinking levels,,Urban 30-49 - Intermediate,Urban,87.28
Percentage who are current drinkers by drinking levels,Intermediate,Age by Area,Urban 30-49,2015,Lower Bound,,34234340,,,,Urban 30-49 - Intermediate,Urban,87.09
Percentage who are current drinkers by drinking levels,Intermediate,Age by Area,Urban 30-49,2015,Upper Bound,,58198377,,,,Urban 30-49 - Intermediate,Urban,92.81
Percentage who are current drinkers by drinking levels,Intermediate,Age by Area,Urban 50-69,2015,Estimated,,107869067,viz_age_area,Percentage wo are current drinkers by drinking levels,,Urban 50-69 - Intermediate,Urban,87.28
Percentage who are current drinkers by drinking levels,Intermediate,Age by Area,Urban 50-69,2015,Lower Bound,,107634247,,,,Urban 50-69 - Intermediate,Urban,87.09
Percentage who are current drinkers by drinking levels,Intermediate,Age by Area,Urban 50-69,2015,Upper Bound,,114703576,,,,Urban 50-69 - Intermediate,Urban,92.81
Percentage who are current drinkers by drinking levels,Intermediate,Age by Area,Urban  18-69,2015,Estimated,,58198377,viz_age_area,Percentage wo are current drinkers by drinking levels,,Urban  18-69 - Intermediate,Urban,87.28
Percentage who are current drinkers by drinking levels,Intermediate,Age by Area,Urban  18-69,2015,Lower Bound,,17314913,,,,Urban  18-69 - Intermediate,Urban,87.09
Percentage who are current drinkers by drinking levels,Intermediate,Age by Area,Urban  18-69,2015,Upper Bound,,13792608,,,,Urban  18-69 - Intermediate,Urban,92.81
Percentage who are current drinkers by drinking levels,Intermediate,Area,Rural,2015,Estimated,13.2,83534261,viz_area,Percentage wo are current drinkers by drinking levels,,Rural - Intermediate,Total,87.09
Percentage who are current drinkers by drinking levels,Intermediate,Area,Rural,2015,Lower Bound,11.8,59891556,,,,Rural - Intermediate,Total,92.81
Percentage who are current drinkers by drinking levels,Intermediate,Area,Rural,2015,Upper Bound,14.5,118485420,,,,Rural - Intermediate,Total,72.49
Percentage who are current drinkers by drinking levels,Intermediate,Area,Urban,2015,Estimated,19.8,107869067,viz_area,Percentage wo are current drinkers by drinking levels,,Urban - Intermediate,Total,87.09
Percentage who are current drinkers by drinking levels,Intermediate,Area,Urban,2015,Lower Bound,17.8,107634247,,,,Urban - Intermediate,Total,92.81
Percentage who are current drinkers by drinking levels,Intermediate,Area,Urban,2015,Upper Bound,21.7,114703576,,,,Urban - Intermediate,Total,72.49
Percentage who are current drinkers by drinking levels,Intermediate,Sex,Men,2015,Estimated,28.3,59891556,viz_sex,Percentage wo are current drinkers by drinking levels,table_total,Men - Intermediate,Total,87.09
Percentage who are current drinkers by drinking levels,Intermediate,Sex,Men,2015,Lower Bound,25.1,118485420,,,table_total,Men - Intermediate,Total,92.81
Percentage who are current drinkers by drinking levels,Intermediate,Sex,Men,2015,Upper Bound,31.4,63265554,,,table_total,Men - Intermediate,Total,72.49
Percentage who are current drinkers by drinking levels,Intermediate,Sex,Women,2015,Estimated,4.9,17314913,viz_sex,Percentage wo are current drinkers by drinking levels,table_total,Women - Intermediate,Total,87.09
Percentage who are current drinkers by drinking levels,Intermediate,Sex,Women,2015,Lower Bound,3.8,13792608,,,table_total,Women - Intermediate,Total,92.81
Percentage who are current drinkers by drinking levels,Intermediate,Sex,Women,2015,Upper Bound,6,14657735,,,table_total,Women - Intermediate,Total,72.49
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Age,Men 18-29,2015,Estimated,19.3,13792608,viz_men_age,Percentage wo are current drinkers by drinking levels,,Men 18-29 - Intermediate,Men,48.46
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Age,Men 18-29,2015,Lower Bound,13.7,14657735,,,,Men 18-29 - Intermediate,Men,95.87
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Age,Men 18-29,2015,Upper Bound,24.8,56826532,,,,Men 18-29 - Intermediate,Men,51.19
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Age,Men 30-49,2015,Estimated,29.3,1801937,viz_men_age,Percentage wo are current drinkers by drinking levels,,Men 30-49 - Intermediate,Men,48.46
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Age,Men 30-49,2015,Lower Bound,25.5,107869067,,,,Men 30-49 - Intermediate,Men,95.87
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Age,Men 30-49,2015,Upper Bound,33.1,107634247,,,,Men 30-49 - Intermediate,Men,51.19
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Age,Men 50-69,2015,Estimated,39.4,65440732,viz_men_age,Percentage wo are current drinkers by drinking levels,,Men 50-69 - Intermediate,Men,48.46
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Age,Men 50-69,2015,Lower Bound,34.1,83534261,,,,Men 50-69 - Intermediate,Men,95.87
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Age,Men 50-69,2015,Upper Bound,44.7,59891556,,,,Men 50-69 - Intermediate,Men,51.19
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Age,Men  18-69,2015,Estimated,28.3,34234340,viz_men_age,Percentage wo are current drinkers by drinking levels,,Men  18-69 - Intermediate,Men,48.46
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Age,Men  18-69,2015,Lower Bound,25.1,58198377,,,,Men  18-69 - Intermediate,Men,95.87
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Age,Men  18-69,2015,Upper Bound,31.4,17314913,,,,Men  18-69 - Intermediate,Men,51.19
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Age,Women 18-29,2015,Estimated,3.8,58198377,viz_women_age,Percentage wo are current drinkers by drinking levels,,Women 18-29 - Intermediate,Women,14.01
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Age,Women 18-29,2015,Lower Bound,1.7,17314913,,,,Women 18-29 - Intermediate,Women,11.16
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Age,Women 18-29,2015,Upper Bound,6,13792608,,,,Women 18-29 - Intermediate,Women,11.86
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Age,Women 30-49,2015,Estimated,6.8,44961923,viz_women_age,Percentage wo are current drinkers by drinking levels,,Women 30-49 - Intermediate,Women,14.01
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Age,Women 30-49,2015,Lower Bound,4.8,49806639,,,,Women 30-49 - Intermediate,Women,11.16
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Age,Women 30-49,2015,Upper Bound,8.7,1801937,,,,Women 30-49 - Intermediate,Women,11.86
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Age,Women 50-69,2015,Estimated,3.2,114703576,viz_women_age,Percentage wo are current drinkers by drinking levels,,Women 50-69 - Intermediate,Women,14.01
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Age,Women 50-69,2015,Lower Bound,1.8,89590155,,,,Women 50-69 - Intermediate,Women,11.16
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Age,Women 50-69,2015,Upper Bound,4.7,65440732,,,,Women 50-69 - Intermediate,Women,11.86
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Age,Women  18-69,2015,Estimated,4.9,118485420,viz_women_age,Percentage wo are current drinkers by drinking levels,,Women  18-69 - Intermediate,Women,14.01
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Age,Women  18-69,2015,Lower Bound,3.8,63265554,,,,Women  18-69 - Intermediate,Women,11.16
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Age,Women  18-69,2015,Upper Bound,6,34234340,,,,Women  18-69 - Intermediate,Women,11.86
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Area,Rural Men,2015,Estimated,,107634247,viz_sex_area,Percentage wo are current drinkers by drinking levels,,Rural Men - Intermediate,Men,48.46
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Area,Rural Men,2015,Lower Bound,,114703576,,,,Rural Men - Intermediate,Men,95.87
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Area,Rural Men,2015,Upper Bound,,89590155,,,,Rural Men - Intermediate,Men,51.19
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Area,Rural Women,2015,Estimated,,17314913,viz_sex_area,Percentage wo are current drinkers by drinking levels,,Rural Women - Intermediate,Women,14.01
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Area,Rural Women,2015,Lower Bound,,13792608,,,,Rural Women - Intermediate,Women,11.16
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Area,Rural Women,2015,Upper Bound,,14657735,,,,Rural Women - Intermediate,Women,11.86
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Area,Urban Men,2015,Estimated,,56826532,viz_sex_area,Percentage wo are current drinkers by drinking levels,,Urban Men - Intermediate,Men,48.46
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Area,Urban Men,2015,Lower Bound,,44961923,,,,Urban Men - Intermediate,Men,95.87
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Area,Urban Men,2015,Upper Bound,,49806639,,,,Urban Men - Intermediate,Men,51.19
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Area,Urban Women,2015,Estimated,,59891556,viz_sex_area,Percentage wo are current drinkers by drinking levels,,Urban Women - Intermediate,Women,14.01
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Area,Urban Women,2015,Lower Bound,,118485420,,,,Urban Women - Intermediate,Women,11.16
Percentage who are current drinkers by drinking levels,Intermediate,Sex by Area,Urban Women,2015,Upper Bound,,63265554,,,,Urban Women - Intermediate,Women,11.86
Percentage who are current drinkers by drinking levels,Intermediate,Total,Total,2015,Estimated,16.5,107634247,viz_total,Percentage wo are current drinkers by drinking levels,table_total,1.Total - Intermediate,,
Percentage who are current drinkers by drinking levels,Intermediate,Total,Total,2015,Lower Bound,14.7,114703576,,,table_total,1.Total - Intermediate,,
Percentage who are current drinkers by drinking levels,Intermediate,Total,Total,2015,Upper Bound,18.2,89590155,,,table_total,1.Total - Intermediate,,
Percentage who are current drinkers by drinking levels,Low,Age,18-29,2015,Estimated,12.6,107634247,viz_age,Percentage wo are current drinkers by drinking levels,,18-29 - Low,Total,52.95
Percentage who are current drinkers by drinking levels,Low,Age,18-29,2015,Lower Bound,9.7,114703576,,,,18-29 - Low,Total,67.59
Percentage who are current drinkers by drinking levels,Low,Age,18-29,2015,Upper Bound,15.4,89590155,,,,18-29 - Low,Total,48.46
Percentage who are current drinkers by drinking levels,Low,Age,30-49,2015,Estimated,13.3,59891556,viz_age,Percentage wo are current drinkers by drinking levels,,30-49 - Low,Total,52.95
Percentage who are current drinkers by drinking levels,Low,Age,30-49,2015,Lower Bound,11.2,118485420,,,,30-49 - Low,Total,67.59
Percentage who are current drinkers by drinking levels,Low,Age,30-49,2015,Upper Bound,15.3,63265554,,,,30-49 - Low,Total,48.46
Percentage who are current drinkers by drinking levels,Low,Age,50-69,2015,Estimated,8.2,17314913,viz_age,Percentage wo are current drinkers by drinking levels,,50-69 - Low,Total,52.95
Percentage who are current drinkers by drinking levels,Low,Age,50-69,2015,Lower Bound,6.4,13792608,,,,50-69 - Low,Total,67.59
Percentage who are current drinkers by drinking levels,Low,Age,50-69,2015,Upper Bound,10.1,14657735,,,,50-69 - Low,Total,48.46
Percentage who are current drinkers by drinking levels,Low,Age, 18-69,2015,Estimated,11.8,49806639,viz_age,Percentage wo are current drinkers by drinking levels,, 18-69 - Low,Total,52.95
Percentage who are current drinkers by drinking levels,Low,Age, 18-69,2015,Lower Bound,10.4,1801937,,,, 18-69 - Low,Total,67.59
Percentage who are current drinkers by drinking levels,Low,Age, 18-69,2015,Upper Bound,13.3,107869067,,,, 18-69 - Low,Total,48.46
Percentage who are current drinkers by drinking levels,Low,Age by Area,Rural 18-29,2015,Estimated,,59891556,viz_age_area,Percentage wo are current drinkers by drinking levels,,Rural 18-29 - Low,Rural,51.19
Percentage who are current drinkers by drinking levels,Low,Age by Area,Rural 18-29,2015,Lower Bound,,118485420,,,,Rural 18-29 - Low,Rural,27.7
Percentage who are current drinkers by drinking levels,Low,Age by Area,Rural 18-29,2015,Upper Bound,,63265554,,,,Rural 18-29 - Low,Rural,47.09
Percentage who are current drinkers by drinking levels,Low,Age by Area,Rural 30-49,2015,Estimated,,49806639,viz_age_area,Percentage wo are current drinkers by drinking levels,,Rural 30-49 - Low,Rural,51.19
Percentage who are current drinkers by drinking levels,Low,Age by Area,Rural 30-49,2015,Lower Bound,,1801937,,,,Rural 30-49 - Low,Rural,27.7
Percentage who are current drinkers by drinking levels,Low,Age by Area,Rural 30-49,2015,Upper Bound,,107869067,,,,Rural 30-49 - Low,Rural,47.09
Percentage who are current drinkers by drinking levels,Low,Age by Area,Rural 50-69,2015,Estimated,,63265554,viz_age_area,Percentage wo are current drinkers by drinking levels,,Rural 50-69 - Low,Rural,51.19
Percentage who are current drinkers by drinking levels,Low,Age by Area,Rural 50-69,2015,Lower Bound,,34234340,,,,Rural 50-69 - Low,Rural,27.7
Percentage who are current drinkers by drinking levels,Low,Age by Area,Rural 50-69,2015,Upper Bound,,58198377,,,,Rural 50-69 - Low,Rural,47.09
Percentage who are current drinkers by drinking levels,Low,Age by Area,Rural  18-69,2015,Estimated,,107869067,viz_age_area,Percentage wo are current drinkers by drinking levels,,Rural  18-69 - Low,Rural,51.19
Percentage who are current drinkers by drinking levels,Low,Age by Area,Rural  18-69,2015,Lower Bound,,107634247,,,,Rural  18-69 - Low,Rural,27.7
Percentage who are current drinkers by drinking levels,Low,Age by Area,Rural  18-69,2015,Lower Bound,,114703576,,,,Rural  18-69 - Low,Rural,27.7
Percentage who are current drinkers by drinking levels,Low,Age by Area,Urban 18-29,2015,Estimated,,107634247,viz_age_area,Percentage wo are current drinkers by drinking levels,,Urban 18-29 - Low,Urban,72.49
Percentage who are current drinkers by drinking levels,Low,Age by Area,Urban 18-29,2015,Lower Bound,,114703576,,,,Urban 18-29 - Low,Urban,52.95
Percentage who are current drinkers by drinking levels,Low,Age by Area,Urban 18-29,2015,Upper Bound,,89590155,,,,Urban 18-29 - Low,Urban,67.59
Percentage who are current drinkers by drinking levels,Low,Age by Area,Urban 30-49,2015,Estimated,,17314913,viz_age_area,Percentage wo are current drinkers by drinking levels,,Urban 30-49 - Low,Urban,72.49
Percentage who are current drinkers by drinking levels,Low,Age by Area,Urban 30-49,2015,Lower Bound,,13792608,,,,Urban 30-49 - Low,Urban,52.95
Percentage who are current drinkers by drinking levels,Low,Age by Area,Urban 30-49,2015,Upper Bound,,14657735,,,,Urban 30-49 - Low,Urban,67.59
Percentage who are current drinkers by drinking levels,Low,Age by Area,Urban 50-69,2015,Estimated,,89590155,viz_age_area,Percentage wo are current drinkers by drinking levels,,Urban 50-69 - Low,Urban,72.49
Percentage who are current drinkers by drinking levels,Low,Age by Area,Urban 50-69,2015,Lower Bound,,65440732,,,,Urban 50-69 - Low,Urban,52.95
Percentage who are current drinkers by drinking levels,Low,Age by Area,Urban 50-69,2015,Upper Bound,,83534261,,,,Urban 50-69 - Low,Urban,67.59
Percentage who are current drinkers by drinking levels,Low,Age by Area,Urban  18-69,2015,Estimated,,14657735,viz_age_area,Percentage wo are current drinkers by drinking levels,,Urban  18-69 - Low,Urban,72.49
Percentage who are current drinkers by drinking levels,Low,Age by Area,Urban  18-69,2015,Lower Bound,,56826532,,,,Urban  18-69 - Low,Urban,52.95
Percentage who are current drinkers by drinking levels,Low,Age by Area,Urban  18-69,2015,Upper Bound,,44961923,,,,Urban  18-69 - Low,Urban,67.59
Percentage who are current drinkers by drinking levels,Low,Area,Rural,2015,Estimated,9.4,63265554,viz_area,Percentage wo are current drinkers by drinking levels,,Rural - Low,Total,52.95
Percentage who are current drinkers by drinking levels,Low,Area,Rural,2015,Lower Bound,8.4,34234340,,,,Rural - Low,Total,67.59
Percentage who are current drinkers by drinking levels,Low,Area,Rural,2015,Upper Bound,10.3,58198377,,,,Rural - Low,Total,48.46
Percentage who are current drinkers by drinking levels,Low,Area,Urban,2015,Estimated,14.1,89590155,viz_area,Percentage wo are current drinkers by drinking levels,,Urban - Low,Total,52.95
Percentage who are current drinkers by drinking levels,Low,Area,Urban,2015,Lower Bound,12.7,65440732,,,,Urban - Low,Total,67.59
Percentage who are current drinkers by drinking levels,Low,Area,Urban,2015,Upper Bound,15.5,83534261,,,,Urban - Low,Total,48.46
Percentage who are current drinkers by drinking levels,Low,Sex,Men,2015,Estimated,20.3,34234340,viz_sex,Percentage wo are current drinkers by drinking levels,table_total,Men - Low,Total,52.95
Percentage who are current drinkers by drinking levels,Low,Sex,Men,2015,Lower Bound,17.8,58198377,,,table_total,Men - Low,Total,67.59
Percentage who are current drinkers by drinking levels,Low,Sex,Men,2015,Upper Bound,22.7,17314913,,,table_total,Men - Low,Total,48.46
Percentage who are current drinkers by drinking levels,Low,Sex,Women,2015,Estimated,3.6,56826532,viz_sex,Percentage wo are current drinkers by drinking levels,table_total,Women - Low,Total,52.95
Percentage who are current drinkers by drinking levels,Low,Sex,Women,2015,Lower Bound,2.4,44961923,,,table_total,Women - Low,Total,67.59
Percentage who are current drinkers by drinking levels,Low,Sex,Women,2015,Upper Bound,4.7,49806639,,,table_total,Women - Low,Total,48.46
Percentage who are current drinkers by drinking levels,Low,Sex by Age,Men 18-29,2015,Estimated,22,44961923,viz_men_age,Percentage wo are current drinkers by drinking levels,,Men 18-29 - Low,Men,27.7
Percentage who are current drinkers by drinking levels,Low,Sex by Age,Men 18-29,2015,Lower Bound,16.8,49806639,,,,Men 18-29 - Low,Men,47.09
Percentage who are current drinkers by drinking levels,Low,Sex by Age,Men 18-29,2015,Upper Bound,27.1,1801937,,,,Men 18-29 - Low,Men,14.01
Percentage who are current drinkers by drinking levels,Low,Sex by Age,Men 30-49,2015,Estimated,21.2,114703576,viz_men_age,Percentage wo are current drinkers by drinking levels,,Men 30-49 - Low,Men,27.7
Percentage who are current drinkers by drinking levels,Low,Sex by Age,Men 30-49,2015,Lower Bound,17.9,89590155,,,,Men 30-49 - Low,Men,47.09
Percentage who are current drinkers by drinking levels,Low,Sex by Age,Men 30-49,2015,Upper Bound,24.6,65440732,,,,Men 30-49 - Low,Men,14.01
Percentage who are current drinkers by drinking levels,Low,Sex by Age,Men 50-69,2015,Estimated,16,118485420,viz_men_age,Percentage wo are current drinkers by drinking levels,,Men 50-69 - Low,Men,27.7
Percentage who are current drinkers by drinking levels,Low,Sex by Age,Men 50-69,2015,Lower Bound,12.4,63265554,,,,Men 50-69 - Low,Men,47.09
Percentage who are current drinkers by drinking levels,Low,Sex by Age,Men 50-69,2015,Upper Bound,19.6,34234340,,,,Men 50-69 - Low,Men,14.01
Percentage who are current drinkers by drinking levels,Low,Sex by Age,Men  18-69,2015,Estimated,20.3,13792608,viz_men_age,Percentage wo are current drinkers by drinking levels,,Men  18-69 - Low,Men,27.7
Percentage who are current drinkers by drinking levels,Low,Sex by Age,Men  18-69,2015,Lower Bound,17.8,14657735,,,,Men  18-69 - Low,Men,47.09
Percentage who are current drinkers by drinking levels,Low,Sex by Age,Men  18-69,2015,Upper Bound,22.7,56826532,,,,Men  18-69 - Low,Men,14.01
Percentage who are current drinkers by drinking levels,Low,Sex by Age,Women 18-29,2015,Estimated,2.9,14657735,viz_women_age,Percentage wo are current drinkers by drinking levels,,Women 18-29 - Low,Women,45.98
Percentage who are current drinkers by drinking levels,Low,Sex by Age,Women 18-29,2015,Lower Bound,1.1,56826532,,,,Women 18-29 - Low,Women,36.38
Percentage who are current drinkers by drinking levels,Low,Sex by Age,Women 18-29,2015,Upper Bound,4.7,44961923,,,,Women 18-29 - Low,Women,40.3
Percentage who are current drinkers by drinking levels,Low,Sex by Age,Women 30-49,2015,Estimated,5.3,107869067,viz_women_age,Percentage wo are current drinkers by drinking levels,,Women 30-49 - Low,Women,45.98
Percentage who are current drinkers by drinking levels,Low,Sex by Age,Women 30-49,2015,Lower Bound,3.5,107634247,,,,Women 30-49 - Low,Women,36.38
Percentage who are current drinkers by drinking levels,Low,Sex by Age,Women 30-49,2015,Upper Bound,7.1,114703576,,,,Women 30-49 - Low,Women,40.3
Percentage who are current drinkers by drinking levels,Low,Sex by Age,Women 50-69,2015,Estimated,1.5,83534261,viz_women_age,Percentage wo are current drinkers by drinking levels,,Women 50-69 - Low,Women,45.98
Percentage who are current drinkers by drinking levels,Low,Sex by Age,Women 50-69,2015,Lower Bound,0.4,59891556,,,,Women 50-69 - Low,Women,36.38
Percentage who are current drinkers by drinking levels,Low,Sex by Age,Women 50-69,2015,Upper Bound,2.5,118485420,,,,Women 50-69 - Low,Women,40.3
Percentage who are current drinkers by drinking levels,Low,Sex by Age,Women  18-69,2015,Estimated,3.6,58198377,viz_women_age,Percentage wo are current drinkers by drinking levels,,Women  18-69 - Low,Women,45.98
Percentage who are current drinkers by drinking levels,Low,Sex by Age,Women  18-69,2015,Lower Bound,2.4,17314913,,,,Women  18-69 - Low,Women,36.38
Percentage who are current drinkers by drinking levels,Low,Sex by Age,Women  18-69,2015,Upper Bound,4.7,13792608,,,,Women  18-69 - Low,Women,40.3
Percentage who are current drinkers by drinking levels,Low,Sex by Area,Rural Men,2015,Estimated,,65440732,viz_sex_area,Percentage wo are current drinkers by drinking levels,,Rural Men - Low,Men,27.7
Percentage who are current drinkers by drinking levels,Low,Sex by Area,Rural Men,2015,Lower Bound,,83534261,,,,Rural Men - Low,Men,47.09
