Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Ref_group,National Reference
Percentage with overweight or obesity,Overweight or obese,Age,Age Group 3,2015,Upper Bound,78.21,96659484,,,Total,9.257
Percentage with overweight or obesity,Overweight or obese,Age,Age Group 4,2015,Upper Bound,16.01,19786707,,,Total,9.257
Percentage with overweight or obesity,Overweight or obese,Area,Urban,2015,Upper Bound,24.03,29698599,,,Total,9.257
Percentage with overweight or obesity,Overweight or obese,Area,Rural,2015,Upper Bound,76.17,94138255,,,Total,9.257
Percentage with overweight or obesity,Overweight or obese,Sex by Age,Women Age Group 1,2015,Upper Bound,89.55,110674553,,,Women,39.89
Percentage with overweight or obesity,Overweight or obese,Sex by Age,Women Age Group 2,2015,Upper Bound,69.02,85301593,,,Women,39.89
Percentage with overweight or obesity,Overweight or obese,Sex by Age,Women Age Group 3,2015,Upper Bound,9.257,11440696,,,Women,39.89
Percentage with overweight or obesity,Overweight or obese,Sex by Age,Women Age Group 4,2015,Upper Bound,45.63,56393968,,,Women,39.89
Percentage with overweight or obesity,Overweight or obese,Sex by Age,Men Age Group 1,2015,Upper Bound,39.89,49299921,,,Men,45.63
Percentage with overweight or obesity,Overweight or obese,Sex by Age,Men Age Group 2,2015,Upper Bound,14.14,17475580,,,Men,45.63
Percentage with overweight or obesity,Overweight or obese,Sex by Age,Men Age Group 3,2015,Upper Bound,3.455,4270023,,,Men,45.63
Percentage with overweight or obesity,Overweight or obese,Sex by Age,Men Age Group 4,2015,Upper Bound,78.21,96659484,,,Men,45.63
Percentage with overweight or obesity,Overweight or obese,Sex by Area,Urban Men,2015,Upper Bound,16.01,19786707,,,Men,45.63
Percentage with overweight or obesity,Overweight or obese,Sex by Area,Rural Men,2015,Upper Bound,24.03,29698599,,,Men,45.63
Percentage with overweight or obesity,Overweight or obese,Sex by Area,Urban Women,2015,Upper Bound,76.17,94138255,,,Women,39.89
Percentage with overweight or obesity,Overweight or obese,Sex by Area,Rural Women,2015,Upper Bound,89.55,110674553,,,Women,39.89
Percentage with overweight or obesity,Overweight or obese,Age by Area,Urban Age Group 1,2015,Upper Bound,69.02,85301593,,,Urban,24.03
Percentage with overweight or obesity,Overweight or obese,Age by Area,Rural Age Group 1,2015,Upper Bound,9.257,11440696,,,Rural,76.17
Percentage with overweight or obesity,Overweight or obese,Age by Area,Urban Age Group 2,2015,Upper Bound,45.63,56393968,,,Urban,24.03
Percentage with overweight or obesity,Overweight or obese,Age by Area,Rural Age Group 2,2015,Upper Bound,39.89,49299921,,,Rural,76.17
Percentage with overweight or obesity,Overweight or obese,Age by Area,Urban Age Group 3,2015,Upper Bound,14.14,17475580,,,Urban,24.03
Percentage with overweight or obesity,Overweight or obese,Age by Area,Rural Age Group 3,2015,Upper Bound,3.455,4270023,,,Rural,76.17
Percentage with overweight or obesity,Overweight or obese,Age by Area,Urban Age Group 4,2015,Upper Bound,78.21,96659484,,,Urban,24.03
Percentage with overweight or obesity,Overweight or obese,Age by Area,Rural Age Group 4,2015,Lower Bound,16.01,19786707,,,Rural,45.63
Average height (cm),Average height,Total,Total,2015,Estimated,9.906,,viz_total,Average height (cm),"",
Average height (cm),Average height,Sex,Men,2015,Estimated,2.864,,viz_sex,Average height (cm),Total,9.906
Average height (cm),Average height,Sex,Women,2015,Estimated,1.153,,viz_sex,Average height (cm),Total,9.906
Average height (cm),Average height,Age,Age Group 1,2015,Estimated,5.706,,viz_age,Average height (cm),Total,9.906
Average height (cm),Average height,Age,Age Group 2,2015,Estimated,1.063,,viz_age,Average height (cm),Total,9.906
Average height (cm),Average height,Age,Age Group 3,2015,Estimated,3.267,,viz_age,Average height (cm),Total,9.906
Average height (cm),Average height,Age,Age Group 4,2015,Estimated,10.09,,viz_age,Average height (cm),Total,9.906
Average height (cm),Average height,Area,Urban,2015,Estimated,5.257,,viz_area,Average height (cm),Total,9.906
Average height (cm),Average height,Area,Rural,2015,Estimated,1.591,,viz_area,Average height (cm),Total,9.906
Average height (cm),Average height,Sex by Age,Women Age Group 1,2015,Estimated,4.105,,viz_women_age,Average height (cm),Women,1.153
Average height (cm),Average height,Sex by Age,Women Age Group 2,2015,Estimated,12.35,,viz_women_age,Average height (cm),Women,1.153
Average height (cm),Average height,Sex by Age,Women Age Group 3,2015,Estimated,9.906,,viz_women_age,Average height (cm),Women,1.153
Average height (cm),Average height,Sex by Age,Women Age Group 4,2015,Estimated,2.864,,viz_women_age,Average height (cm),Women,1.153
Average height (cm),Average height,Sex by Age,Men Age Group 1,2015,Estimated,1.153,,viz_men_age,Average height (cm),Men,2.864
Average height (cm),Average height,Sex by Age,Men Age Group 2,2015,Estimated,5.706,,viz_men_age,Average height (cm),Men,2.864
Average height (cm),Average height,Sex by Age,Men Age Group 3,2015,Estimated,1.063,,viz_men_age,Average height (cm),Men,2.864
Average height (cm),Average height,Sex by Age,Men Age Group 4,2015,Estimated,3.267,,viz_men_age,Average height (cm),Men,2.864
Average height (cm),Average height,Sex by Area,Urban Men,2015,Estimated,10.09,,viz_sex_area,Average height (cm),Men,2.864
Average height (cm),Average height,Sex by Area,Rural Men,2015,Estimated,5.257,,viz_sex_area,Average height (cm),Men,2.864
Average height (cm),Average height,Sex by Area,Urban Women,2015,Estimated,1.591,,viz_sex_area,Average height (cm),Women,1.153
Average height (cm),Average height,Sex by Area,Rural Women,2015,Estimated,4.105,,viz_sex_area,Average height (cm),Women,1.153
Average height (cm),Average height,Age by Area,Urban Age Group 1,2015,Estimated,12.35,,viz_age_area,Average height (cm),Urban,5.257
Average height (cm),Average height,Age by Area,Rural Age Group 1,2015,Estimated,9.906,,viz_age_area,Average height (cm),Rural,1.591
Average height (cm),Average height,Age by Area,Urban Age Group 2,2015,Estimated,2.864,,viz_age_area,Average height (cm),Urban,5.257
Average height (cm),Average height,Age by Area,Rural Age Group 2,2015,Estimated,1.153,,viz_age_area,Average height (cm),Rural,1.591
Average height (cm),Average height,Age by Area,Urban Age Group 3,2015,Estimated,5.706,,viz_age_area,Average height (cm),Urban,5.257
Average height (cm),Average height,Age by Area,Rural Age Group 3,2015,Estimated,1.063,,viz_age_area,Average height (cm),Rural,1.591
Average height (cm),Average height,Age by Area,Urban Age Group 4,2015,Estimated,3.267,,viz_age_area,Average height (cm),Urban,5.257
Average height (cm),Average height,Age by Area,Rural Age Group 4,2015,Estimated,10.09,,viz_age_area,Average height (cm),Rural,1.591
Average height (cm),Average height,Total,Total,2015,Lower Bound,5.257,,,,"",
Average height (cm),Average height,Sex,Men,2015,Lower Bound,1.591,,,,Total,5.257
Average height (cm),Average height,Sex,Women,2015,Lower Bound,4.105,,,,Total,5.257
Average height (cm),Average height,Age,Age Group 1,2015,Lower Bound,12.35,,,,Total,5.257
Average height (cm),Average height,Age,Age Group 2,2015,Lower Bound,9.906,,,,Total,5.257
Average height (cm),Average height,Age,Age Group 3,2015,Lower Bound,2.864,,,,Total,5.257
Average height (cm),Average height,Age,Age Group 4,2015,Lower Bound,1.153,,,,Total,5.257
Average height (cm),Average height,Area,Urban,2015,Lower Bound,5.706,,,,Total,5.257
Average height (cm),Average height,Area,Rural,2015,Lower Bound,1.063,,,,Total,5.257
Average height (cm),Average height,Sex by Age,Women Age Group 1,2015,Lower Bound,3.267,,,,Women,4.105
Average height (cm),Average height,Sex by Age,Women Age Group 2,2015,Lower Bound,10.09,,,,Women,4.105
Average height (cm),Average height,Sex by Age,Women Age Group 3,2015,Lower Bound,5.257,,,,Women,4.105
Average height (cm),Average height,Sex by Age,Women Age Group 4,2015,Lower Bound,1.591,,,,Women,4.105
Average height (cm),Average height,Sex by Age,Men Age Group 1,2015,Lower Bound,4.105,,,,Men,1.591
Average height (cm),Average height,Sex by Age,Men Age Group 2,2015,Lower Bound,12.35,,,,Men,1.591
Average height (cm),Average height,Sex by Age,Men Age Group 3,2015,Lower Bound,9.906,,,,Men,1.591
Average height (cm),Average height,Sex by Age,Men Age Group 4,2015,Lower Bound,2.864,,,,Men,1.591
Average height (cm),Average height,Sex by Area,Urban Men,2015,Lower Bound,1.153,,,,Men,1.591
Average height (cm),Average height,Sex by Area,Rural Men,2015,Lower Bound,5.706,,,,Men,1.591
Average height (cm),Average height,Sex by Area,Urban Women,2015,Lower Bound,1.063,,,,Women,4.105
Average height (cm),Average height,Sex by Area,Rural Women,2015,Lower Bound,3.267,,,,Women,4.105
Average height (cm),Average height,Age by Area,Urban Age Group 1,2015,Lower Bound,10.09,,,,Urban,5.706
Average height (cm),Average height,Age by Area,Rural Age Group 1,2015,Lower Bound,5.257,,,,Rural,1.063
Average height (cm),Average height,Age by Area,Urban Age Group 2,2015,Lower Bound,1.591,,,,Urban,5.706
Average height (cm),Average height,Age by Area,Rural Age Group 2,2015,Lower Bound,4.105,,,,Rural,1.063
Average height (cm),Average height,Age by Area,Urban Age Group 3,2015,Lower Bound,12.35,,,,Urban,5.706
Average height (cm),Average height,Age by Area,Rural Age Group 3,2015,Lower Bound,9.906,,,,Rural,1.063
Average height (cm),Average height,Age by Area,Urban Age Group 4,2015,Lower Bound,2.864,,,,Urban,5.706
Average height (cm),Average height,Age by Area,Rural Age Group 4,2015,Lower Bound,1.153,,,,Rural,1.063
Average height (cm),Average height,Total,Total,2015,Upper Bound,5.706,,,,"",
Average height (cm),Average height,Sex,Men,2015,Upper Bound,1.063,,,,Total,5.706
Average height (cm),Average height,Sex,Women,2015,Upper Bound,3.267,,,,Total,5.706
Average height (cm),Average height,Age,Age Group 1,2015,Upper Bound,10.09,,,,Total,5.706
Average height (cm),Average height,Age,Age Group 2,2015,Upper Bound,5.257,,,,Total,5.706
Average height (cm),Average height,Age,Age Group 3,2015,Upper Bound,1.591,,,,Total,5.706
Average height (cm),Average height,Age,Age Group 4,2015,Upper Bound,4.105,,,,Total,5.706
Average height (cm),Average height,Area,Urban,2015,Upper Bound,12.35,,,,Total,5.706
Average height (cm),Average height,Area,Rural,2015,Upper Bound,9.906,,,,Total,5.706
Average height (cm),Average height,Sex by Age,Women Age Group 1,2015,Upper Bound,2.864,,,,Women,3.267
Average height (cm),Average height,Sex by Age,Women Age Group 2,2015,Upper Bound,1.153,,,,Women,3.267
Average height (cm),Average height,Sex by Age,Women Age Group 3,2015,Upper Bound,5.706,,,,Women,3.267
Average height (cm),Average height,Sex by Age,Women Age Group 4,2015,Upper Bound,1.063,,,,Women,3.267
Average height (cm),Average height,Sex by Age,Men Age Group 1,2015,Upper Bound,3.267,,,,Men,1.063
Average height (cm),Average height,Sex by Age,Men Age Group 2,2015,Upper Bound,10.09,,,,Men,1.063
Average height (cm),Average height,Sex by Age,Men Age Group 3,2015,Upper Bound,5.257,,,,Men,1.063
Average height (cm),Average height,Sex by Age,Men Age Group 4,2015,Upper Bound,1.591,,,,Men,1.063
Average height (cm),Average height,Sex by Area,Urban Men,2015,Upper Bound,4.105,,,,Men,1.063
Average height (cm),Average height,Sex by Area,Rural Men,2015,Upper Bound,12.35,,,,Men,1.063
Average height (cm),Average height,Sex by Area,Urban Women,2015,Upper Bound,9.906,,,,Women,3.267
Average height (cm),Average height,Sex by Area,Rural Women,2015,Upper Bound,2.864,,,,Women,3.267
Average height (cm),Average height,Age by Area,Urban Age Group 1,2015,Upper Bound,1.153,,,,Urban,12.35
Average height (cm),Average height,Age by Area,Rural Age Group 1,2015,Upper Bound,5.706,,,,Rural,9.906
Average height (cm),Average height,Age by Area,Urban Age Group 2,2015,Upper Bound,1.063,,,,Urban,12.35
Average height (cm),Average height,Age by Area,Rural Age Group 2,2015,Upper Bound,3.267,,,,Rural,9.906
Average height (cm),Average height,Age by Area,Urban Age Group 3,2015,Upper Bound,10.09,,,,Urban,12.35
Average height (cm),Average height,Age by Area,Rural Age Group 3,2015,Upper Bound,5.257,,,,Rural,9.906
Average height (cm),Average height,Age by Area,Urban Age Group 4,2015,Upper Bound,1.591,,,,Urban,12.35
Average height (cm),Average height,Age by Area,Rural Age Group 4,2015,Lower Bound,4.105,,,,Rural,1.063
Average weight (kg),Average weight,Total,Total,2015,Estimated,12.35,,viz_total,Average weight (kg),"",
Average weight (kg),Average weight,Sex,Men,2015,Estimated,9.906,,viz_sex,Average weight (kg),Total,12.35
Average weight (kg),Average weight,Sex,Women,2015,Estimated,2.864,,viz_sex,Average weight (kg),Total,12.35
Average weight (kg),Average weight,Age,Age Group 1,2015,Estimated,1.153,,viz_age,Average weight (kg),Total,12.35
Average weight (kg),Average weight,Age,Age Group 2,2015,Estimated,5.706,,viz_age,Average weight (kg),Total,12.35
Average weight (kg),Average weight,Age,Age Group 3,2015,Estimated,1.063,,viz_age,Average weight (kg),Total,12.35
Average weight (kg),Average weight,Age,Age Group 4,2015,Estimated,3.267,,viz_age,Average weight (kg),Total,12.35
Average weight (kg),Average weight,Area,Urban,2015,Estimated,10.09,,viz_area,Average weight (kg),Total,12.35
Average weight (kg),Average weight,Area,Rural,2015,Estimated,5.257,,viz_area,Average weight (kg),Total,12.35
Average weight (kg),Average weight,Sex by Age,Women Age Group 1,2015,Estimated,1.591,,viz_women_age,Average weight (kg),Women,2.864
Average weight (kg),Average weight,Sex by Age,Women Age Group 2,2015,Estimated,4.105,,viz_women_age,Average weight (kg),Women,2.864
Average weight (kg),Average weight,Sex by Age,Women Age Group 3,2015,Estimated,12.35,,viz_women_age,Average weight (kg),Women,2.864
Average weight (kg),Average weight,Sex by Age,Women Age Group 4,2015,Estimated,9.906,,viz_women_age,Average weight (kg),Women,2.864
Average weight (kg),Average weight,Sex by Age,Men Age Group 1,2015,Estimated,2.864,,viz_men_age,Average weight (kg),Men,9.906
Average weight (kg),Average weight,Sex by Age,Men Age Group 2,2015,Estimated,1.153,,viz_men_age,Average weight (kg),Men,9.906
Average weight (kg),Average weight,Sex by Age,Men Age Group 3,2015,Estimated,5.706,,viz_men_age,Average weight (kg),Men,9.906
Average weight (kg),Average weight,Sex by Age,Men Age Group 4,2015,Estimated,1.063,,viz_men_age,Average weight (kg),Men,9.906
Average weight (kg),Average weight,Sex by Area,Urban Men,2015,Estimated,3.267,,viz_sex_area,Average weight (kg),Men,9.906
Average weight (kg),Average weight,Sex by Area,Rural Men,2015,Estimated,10.09,,viz_sex_area,Average weight (kg),Men,9.906
Average weight (kg),Average weight,Sex by Area,Urban Women,2015,Estimated,5.257,,viz_sex_area,Average weight (kg),Women,2.864
Average weight (kg),Average weight,Sex by Area,Rural Women,2015,Estimated,1.591,,viz_sex_area,Average weight (kg),Women,2.864
Average weight (kg),Average weight,Age by Area,Urban Age Group 1,2015,Estimated,4.105,,viz_age_area,Average weight (kg),Urban,10.09
Average weight (kg),Average weight,Age by Area,Rural Age Group 1,2015,Estimated,12.35,,viz_age_area,Average weight (kg),Rural,5.257
Average weight (kg),Average weight,Age by Area,Urban Age Group 2,2015,Estimated,9.906,,viz_age_area,Average weight (kg),Urban,10.09
Average weight (kg),Average weight,Age by Area,Rural Age Group 2,2015,Estimated,2.864,,viz_age_area,Average weight (kg),Rural,5.257
Average weight (kg),Average weight,Age by Area,Urban Age Group 3,2015,Estimated,1.153,,viz_age_area,Average weight (kg),Urban,10.09
Average weight (kg),Average weight,Age by Area,Rural Age Group 3,2015,Estimated,5.706,,viz_age_area,Average weight (kg),Rural,5.257
Average weight (kg),Average weight,Age by Area,Urban Age Group 4,2015,Estimated,1.063,,viz_age_area,Average weight (kg),Urban,10.09
Average weight (kg),Average weight,Age by Area,Rural Age Group 4,2015,Estimated,3.267,,viz_age_area,Average weight (kg),Rural,5.257
Average weight (kg),Average weight,Total,Total,2015,Lower Bound,10.09,,,,"",
Average weight (kg),Average weight,Sex,Men,2015,Lower Bound,5.257,,,,Total,10.09
Average weight (kg),Average weight,Sex,Women,2015,Lower Bound,1.591,,,,Total,10.09
Average weight (kg),Average weight,Age,Age Group 1,2015,Lower Bound,4.105,,,,Total,10.09
Average weight (kg),Average weight,Age,Age Group 2,2015,Lower Bound,12.35,,,,Total,10.09
Average weight (kg),Average weight,Age,Age Group 3,2015,Lower Bound,9.906,,,,Total,10.09
Average weight (kg),Average weight,Age,Age Group 4,2015,Lower Bound,2.864,,,,Total,10.09
Average weight (kg),Average weight,Area,Urban,2015,Lower Bound,1.153,,,,Total,10.09
Average weight (kg),Average weight,Area,Rural,2015,Lower Bound,5.706,,,,Total,10.09
Average weight (kg),Average weight,Sex by Age,Women Age Group 1,2015,Lower Bound,1.063,,,,Women,1.591
Average weight (kg),Average weight,Sex by Age,Women Age Group 2,2015,Lower Bound,3.267,,,,Women,1.591
Average weight (kg),Average weight,Sex by Age,Women Age Group 3,2015,Lower Bound,10.09,,,,Women,1.591
Average weight (kg),Average weight,Sex by Age,Women Age Group 4,2015,Lower Bound,5.257,,,,Women,1.591
Average weight (kg),Average weight,Sex by Age,Men Age Group 1,2015,Lower Bound,1.591,,,,Men,5.257
Average weight (kg),Average weight,Sex by Age,Men Age Group 2,2015,Lower Bound,4.105,,,,Men,5.257
Average weight (kg),Average weight,Sex by Age,Men Age Group 3,2015,Lower Bound,12.35,,,,Men,5.257
Average weight (kg),Average weight,Sex by Age,Men Age Group 4,2015,Lower Bound,9.906,,,,Men,5.257
Average weight (kg),Average weight,Sex by Area,Urban Men,2015,Lower Bound,2.864,,,,Men,5.257
Average weight (kg),Average weight,Sex by Area,Rural Men,2015,Lower Bound,1.153,,,,Men,5.257
Average weight (kg),Average weight,Sex by Area,Urban Women,2015,Lower Bound,5.706,,,,Women,1.591
Average weight (kg),Average weight,Sex by Area,Rural Women,2015,Lower Bound,1.063,,,,Women,1.591
Average weight (kg),Average weight,Age by Area,Urban Age Group 1,2015,Lower Bound,3.267,,,,Urban,1.153
Average weight (kg),Average weight,Age by Area,Rural Age Group 1,2015,Lower Bound,10.09,,,,Rural,5.706
Average weight (kg),Average weight,Age by Area,Urban Age Group 2,2015,Lower Bound,5.257,,,,Urban,1.153
Average weight (kg),Average weight,Age by Area,Rural Age Group 2,2015,Lower Bound,1.591,,,,Rural,5.706
Average weight (kg),Average weight,Age by Area,Urban Age Group 3,2015,Lower Bound,4.105,,,,Urban,1.153
Average weight (kg),Average weight,Age by Area,Rural Age Group 3,2015,Lower Bound,12.35,,,,Rural,5.706
Average weight (kg),Average weight,Age by Area,Urban Age Group 4,2015,Lower Bound,9.906,,,,Urban,1.153
Average weight (kg),Average weight,Age by Area,Rural Age Group 4,2015,Lower Bound,2.864,,,,Rural,5.706
Average weight (kg),Average weight,Total,Total,2015,Upper Bound,1.153,,,,"",
Average weight (kg),Average weight,Sex,Men,2015,Upper Bound,5.706,,,,Total,1.153
Average weight (kg),Average weight,Sex,Women,2015,Upper Bound,1.063,,,,Total,1.153
Average weight (kg),Average weight,Age,Age Group 1,2015,Upper Bound,3.267,,,,Total,1.153
Average weight (kg),Average weight,Age,Age Group 2,2015,Upper Bound,10.09,,,,Total,1.153
Average weight (kg),Average weight,Age,Age Group 3,2015,Upper Bound,5.257,,,,Total,1.153
Average weight (kg),Average weight,Age,Age Group 4,2015,Upper Bound,1.591,,,,Total,1.153
Average weight (kg),Average weight,Area,Urban,2015,Upper Bound,4.105,,,,Total,1.153
Average weight (kg),Average weight,Area,Rural,2015,Upper Bound,12.35,,,,Total,1.153
Average weight (kg),Average weight,Sex by Age,Women Age Group 1,2015,Upper Bound,9.906,,,,Women,1.063
Average weight (kg),Average weight,Sex by Age,Women Age Group 2,2015,Upper Bound,2.864,,,,Women,1.063
Average weight (kg),Average weight,Sex by Age,Women Age Group 3,2015,Upper Bound,1.153,,,,Women,1.063
Average weight (kg),Average weight,Sex by Age,Women Age Group 4,2015,Upper Bound,5.706,,,,Women,1.063
Average weight (kg),Average weight,Sex by Age,Men Age Group 1,2015,Upper Bound,1.063,,,,Men,5.706
Average weight (kg),Average weight,Sex by Age,Men Age Group 2,2015,Upper Bound,3.267,,,,Men,5.706
Average weight (kg),Average weight,Sex by Age,Men Age Group 3,2015,Upper Bound,10.09,,,,Men,5.706
Average weight (kg),Average weight,Sex by Age,Men Age Group 4,2015,Upper Bound,5.257,,,,Men,5.706
Average weight (kg),Average weight,Sex by Area,Urban Men,2015,Upper Bound,1.591,,,,Men,5.706
Average weight (kg),Average weight,Sex by Area,Rural Men,2015,Upper Bound,4.105,,,,Men,5.706
Average weight (kg),Average weight,Sex by Area,Urban Women,2015,Upper Bound,12.35,,,,Women,1.063
Average weight (kg),Average weight,Sex by Area,Rural Women,2015,Upper Bound,9.906,,,,Women,1.063
Average weight (kg),Average weight,Age by Area,Urban Age Group 1,2015,Upper Bound,2.864,,,,Urban,4.105
Average weight (kg),Average weight,Age by Area,Rural Age Group 1,2015,Upper Bound,1.153,,,,Rural,12.35
Average weight (kg),Average weight,Age by Area,Urban Age Group 2,2015,Upper Bound,5.706,,,,Urban,4.105
Average weight (kg),Average weight,Age by Area,Rural Age Group 2,2015,Upper Bound,1.063,,,,Rural,12.35
Average weight (kg),Average weight,Age by Area,Urban Age Group 3,2015,Upper Bound,3.267,,,,Urban,4.105
Average weight (kg),Average weight,Age by Area,Rural Age Group 3,2015,Upper Bound,10.09,,,,Rural,12.35
Average weight (kg),Average weight,Age by Area,Urban Age Group 4,2015,Upper Bound,5.257,,,,Urban,4.105
Average weight (kg),Average weight,Age by Area,Rural Age Group 4,2015,Lower Bound,1.591,,,,Rural,5.706
Average BMI (kg/m2),Average BMI,Total,Total,2015,Estimated,4.105,,viz_total,Average BMI (kg/m2),"",
Average BMI (kg/m2),Average BMI,Sex,Men,2015,Estimated,12.35,,viz_sex,Average BMI (kg/m2),Total,4.105
Average BMI (kg/m2),Average BMI,Sex,Women,2015,Estimated,9.906,,viz_sex,Average BMI (kg/m2),Total,4.105
Average BMI (kg/m2),Average BMI,Age,Age Group 1,2015,Estimated,2.864,,viz_age,Average BMI (kg/m2),Total,4.105
Average BMI (kg/m2),Average BMI,Age,Age Group 2,2015,Estimated,1.153,,viz_age,Average BMI (kg/m2),Total,4.105
Average BMI (kg/m2),Average BMI,Age,Age Group 3,2015,Estimated,5.706,,viz_age,Average BMI (kg/m2),Total,4.105
Average BMI (kg/m2),Average BMI,Age,Age Group 4,2015,Estimated,1.063,,viz_age,Average BMI (kg/m2),Total,4.105
Average BMI (kg/m2),Average BMI,Area,Urban,2015,Estimated,3.267,,viz_area,Average BMI (kg/m2),Total,4.105
Average BMI (kg/m2),Average BMI,Area,Rural,2015,Estimated,10.09,,viz_area,Average BMI (kg/m2),Total,4.105
Average BMI (kg/m2),Average BMI,Sex by Age,Women Age Group 1,2015,Estimated,5.257,,viz_women_age,Average BMI (kg/m2),Women,9.906
Average BMI (kg/m2),Average BMI,Sex by Age,Women Age Group 2,2015,Estimated,1.591,,viz_women_age,Average BMI (kg/m2),Women,9.906
Average BMI (kg/m2),Average BMI,Sex by Age,Women Age Group 3,2015,Estimated,4.105,,viz_women_age,Average BMI (kg/m2),Women,9.906
Average BMI (kg/m2),Average BMI,Sex by Age,Women Age Group 4,2015,Estimated,12.35,,viz_women_age,Average BMI (kg/m2),Women,9.906
Average BMI (kg/m2),Average BMI,Sex by Age,Men Age Group 1,2015,Estimated,9.906,,viz_men_age,Average BMI (kg/m2),Men,12.35
Average BMI (kg/m2),Average BMI,Sex by Age,Men Age Group 2,2015,Estimated,2.864,,viz_men_age,Average BMI (kg/m2),Men,12.35
Average BMI (kg/m2),Average BMI,Sex by Age,Men Age Group 3,2015,Estimated,1.153,,viz_men_age,Average BMI (kg/m2),Men,12.35
Average BMI (kg/m2),Average BMI,Sex by Age,Men Age Group 4,2015,Estimated,5.706,,viz_men_age,Average BMI (kg/m2),Men,12.35
Average BMI (kg/m2),Average BMI,Sex by Area,Urban Men,2015,Estimated,1.063,,viz_sex_area,Average BMI (kg/m2),Men,12.35
Average BMI (kg/m2),Average BMI,Sex by Area,Rural Men,2015,Estimated,3.267,,viz_sex_area,Average BMI (kg/m2),Men,12.35
Average BMI (kg/m2),Average BMI,Sex by Area,Urban Women,2015,Estimated,10.09,,viz_sex_area,Average BMI (kg/m2),Women,9.906
Average BMI (kg/m2),Average BMI,Sex by Area,Rural Women,2015,Estimated,5.257,,viz_sex_area,Average BMI (kg/m2),Women,9.906
Average BMI (kg/m2),Average BMI,Age by Area,Urban Age Group 1,2015,Estimated,1.591,,viz_age_area,Average BMI (kg/m2),Urban,3.267
Average BMI (kg/m2),Average BMI,Age by Area,Rural Age Group 1,2015,Estimated,4.105,,viz_age_area,Average BMI (kg/m2),Rural,10.09
Average BMI (kg/m2),Average BMI,Age by Area,Urban Age Group 2,2015,Estimated,12.35,,viz_age_area,Average BMI (kg/m2),Urban,3.267
Average BMI (kg/m2),Average BMI,Age by Area,Rural Age Group 2,2015,Estimated,9.906,,viz_age_area,Average BMI (kg/m2),Rural,10.09
Average BMI (kg/m2),Average BMI,Age by Area,Urban Age Group 3,2015,Estimated,2.864,,viz_age_area,Average BMI (kg/m2),Urban,3.267
Average BMI (kg/m2),Average BMI,Age by Area,Rural Age Group 3,2015,Estimated,1.153,,viz_age_area,Average BMI (kg/m2),Rural,10.09
Average BMI (kg/m2),Average BMI,Age by Area,Urban Age Group 4,2015,Estimated,5.706,,viz_age_area,Average BMI (kg/m2),Urban,3.267
Average BMI (kg/m2),Average BMI,Age by Area,Rural Age Group 4,2015,Estimated,1.063,,viz_age_area,Average BMI (kg/m2),Rural,10.09
Average BMI (kg/m2),Average BMI,Total,Total,2015,Lower Bound,3.267,,,,"",
Average BMI (kg/m2),Average BMI,Sex,Men,2015,Lower Bound,10.09,,,,Total,3.267
Average BMI (kg/m2),Average BMI,Sex,Women,2015,Lower Bound,5.257,,,,Total,3.267
Average BMI (kg/m2),Average BMI,Age,Age Group 1,2015,Lower Bound,1.591,,,,Total,3.267
Average BMI (kg/m2),Average BMI,Age,Age Group 2,2015,Lower Bound,4.105,,,,Total,3.267
Average BMI (kg/m2),Average BMI,Age,Age Group 3,2015,Lower Bound,12.35,,,,Total,3.267
Average BMI (kg/m2),Average BMI,Age,Age Group 4,2015,Lower Bound,9.906,,,,Total,3.267
Average BMI (kg/m2),Average BMI,Area,Urban,2015,Lower Bound,2.864,,,,Total,3.267
Average BMI (kg/m2),Average BMI,Area,Rural,2015,Lower Bound,1.153,,,,Total,3.267
Average BMI (kg/m2),Average BMI,Sex by Age,Women Age Group 1,2015,Lower Bound,5.706,,,,Women,5.257
Average BMI (kg/m2),Average BMI,Sex by Age,Women Age Group 2,2015,Lower Bound,1.063,,,,Women,5.257
Average BMI (kg/m2),Average BMI,Sex by Age,Women Age Group 3,2015,Lower Bound,3.267,,,,Women,5.257
Average BMI (kg/m2),Average BMI,Sex by Age,Women Age Group 4,2015,Lower Bound,10.09,,,,Women,5.257
Average BMI (kg/m2),Average BMI,Sex by Age,Men Age Group 1,2015,Lower Bound,5.257,,,,Men,10.09
Average BMI (kg/m2),Average BMI,Sex by Age,Men Age Group 2,2015,Lower Bound,1.591,,,,Men,10.09
Average BMI (kg/m2),Average BMI,Sex by Age,Men Age Group 3,2015,Lower Bound,4.105,,,,Men,10.09
Average BMI (kg/m2),Average BMI,Sex by Age,Men Age Group 4,2015,Lower Bound,12.35,,,,Men,10.09
Average BMI (kg/m2),Average BMI,Sex by Area,Urban Men,2015,Lower Bound,9.906,,,,Men,10.09
Average BMI (kg/m2),Average BMI,Sex by Area,Rural Men,2015,Lower Bound,2.864,,,,Men,10.09
Average BMI (kg/m2),Average BMI,Sex by Area,Urban Women,2015,Lower Bound,1.153,,,,Women,5.257
Average BMI (kg/m2),Average BMI,Sex by Area,Rural Women,2015,Lower Bound,5.706,,,,Women,5.257
Average BMI (kg/m2),Average BMI,Age by Area,Urban Age Group 1,2015,Lower Bound,1.063,,,,Urban,2.864
