Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Table Filter,Group - Answer,Ref_group,National Reference
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Age by Area,Rural Age Group 4,2015,Estimated,5.343,,viz_age_area,Frequency of days of alcohol consumption among current drinkers,,Rural Age Group 4 - 4.1-2 days per week,Rural,1.829
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Total,Total,2015,Lower Bound,2.878,,,,table_total,1.Total - 4.1-2 days per week,"",
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Sex,Men,2015,Lower Bound,12.46,,,,table_total,Men - 4.1-2 days per week,Total,2.878
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Sex,Women,2015,Lower Bound,2.066,,,,table_total,Women - 4.1-2 days per week,Total,2.878
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Age,Age Group 1,2015,Lower Bound,6.628,,,,,Age Group 1 - 4.1-2 days per week,Total,2.878
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Age,Age Group 2,2015,Lower Bound,12.13,,,,,Age Group 2 - 4.1-2 days per week,Total,2.878
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Age,Age Group 3,2015,Lower Bound,3.829,,,,,Age Group 3 - 4.1-2 days per week,Total,2.878
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Age,Age Group 4,2015,Lower Bound,4.155,,,,,Age Group 4 - 4.1-2 days per week,Total,2.878
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Area,Urban,2015,Lower Bound,4.644,,,,,Urban - 4.1-2 days per week,Total,2.878
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Area,Rural,2015,Lower Bound,10.57,,,,,Rural - 4.1-2 days per week,Total,2.878
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Sex by Age,Women Age Group 1,2015,Lower Bound,11.8,,,,,Women Age Group 1 - 4.1-2 days per week,Women,2.066
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Sex by Age,Women Age Group 2,2015,Lower Bound,7.525,,,,,Women Age Group 2 - 4.1-2 days per week,Women,2.066
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Sex by Age,Women Age Group 3,2015,Lower Bound,2.697,,,,,Women Age Group 3 - 4.1-2 days per week,Women,2.066
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Sex by Age,Women Age Group 4,2015,Lower Bound,10.66,,,,,Women Age Group 4 - 4.1-2 days per week,Women,2.066
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Sex by Age,Men Age Group 1,2015,Lower Bound,6.523,,,,,Men Age Group 1 - 4.1-2 days per week,Men,12.46
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Sex by Age,Men Age Group 2,2015,Lower Bound,10.41,,,,,Men Age Group 2 - 4.1-2 days per week,Men,12.46
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Sex by Age,Men Age Group 3,2015,Lower Bound,1.829,,,,,Men Age Group 3 - 4.1-2 days per week,Men,12.46
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Sex by Age,Men Age Group 4,2015,Lower Bound,3.05,,,,,Men Age Group 4 - 4.1-2 days per week,Men,12.46
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Sex by Area,Urban Men,2015,Lower Bound,5.343,,,,,Urban Men - 4.1-2 days per week,Men,12.46
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Sex by Area,Rural Men,2015,Lower Bound,2.878,,,,,Rural Men - 4.1-2 days per week,Men,12.46
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Sex by Area,Urban Women,2015,Lower Bound,12.46,,,,,Urban Women - 4.1-2 days per week,Women,2.066
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Sex by Area,Rural Women,2015,Lower Bound,2.066,,,,,Rural Women - 4.1-2 days per week,Women,2.066
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Age by Area,Urban Age Group 1,2015,Lower Bound,6.628,,,,,Urban Age Group 1 - 4.1-2 days per week,Urban,4.644
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Age by Area,Rural Age Group 1,2015,Lower Bound,12.13,,,,,Rural Age Group 1 - 4.1-2 days per week,Rural,10.57
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Age by Area,Urban Age Group 2,2015,Lower Bound,3.829,,,,,Urban Age Group 2 - 4.1-2 days per week,Urban,4.644
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Age by Area,Rural Age Group 2,2015,Lower Bound,4.155,,,,,Rural Age Group 2 - 4.1-2 days per week,Rural,10.57
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Age by Area,Urban Age Group 3,2015,Lower Bound,4.644,,,,,Urban Age Group 3 - 4.1-2 days per week,Urban,4.644
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Age by Area,Rural Age Group 3,2015,Lower Bound,10.57,,,,,Rural Age Group 3 - 4.1-2 days per week,Rural,10.57
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Age by Area,Urban Age Group 4,2015,Lower Bound,11.8,,,,,Urban Age Group 4 - 4.1-2 days per week,Urban,4.644
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Age by Area,Rural Age Group 4,2015,Lower Bound,7.525,,,,,Rural Age Group 4 - 4.1-2 days per week,Rural,10.57
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Total,Total,2015,Upper Bound,2.697,,,,table_total,1.Total - 4.1-2 days per week,"",
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Sex,Men,2015,Upper Bound,10.66,,,,table_total,Men - 4.1-2 days per week,Total,2.697
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Sex,Women,2015,Upper Bound,6.523,,,,table_total,Women - 4.1-2 days per week,Total,2.697
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Age,Age Group 1,2015,Upper Bound,10.41,,,,,Age Group 1 - 4.1-2 days per week,Total,2.697
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Age,Age Group 2,2015,Upper Bound,1.829,,,,,Age Group 2 - 4.1-2 days per week,Total,2.697
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Age,Age Group 3,2015,Upper Bound,3.05,,,,,Age Group 3 - 4.1-2 days per week,Total,2.697
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Age,Age Group 4,2015,Upper Bound,5.343,,,,,Age Group 4 - 4.1-2 days per week,Total,2.697
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Area,Urban,2015,Upper Bound,2.878,,,,,Urban - 4.1-2 days per week,Total,2.697
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Area,Rural,2015,Upper Bound,12.46,,,,,Rural - 4.1-2 days per week,Total,2.697
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Sex by Age,Women Age Group 1,2015,Upper Bound,2.066,,,,,Women Age Group 1 - 4.1-2 days per week,Women,6.523
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Sex by Age,Women Age Group 2,2015,Upper Bound,6.628,,,,,Women Age Group 2 - 4.1-2 days per week,Women,6.523
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Sex by Age,Women Age Group 3,2015,Upper Bound,12.13,,,,,Women Age Group 3 - 4.1-2 days per week,Women,6.523
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Sex by Age,Women Age Group 4,2015,Upper Bound,3.829,,,,,Women Age Group 4 - 4.1-2 days per week,Women,6.523
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Sex by Age,Men Age Group 1,2015,Upper Bound,4.155,,,,,Men Age Group 1 - 4.1-2 days per week,Men,10.66
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Sex by Age,Men Age Group 2,2015,Upper Bound,4.644,,,,,Men Age Group 2 - 4.1-2 days per week,Men,10.66
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Sex by Age,Men Age Group 3,2015,Upper Bound,10.57,,,,,Men Age Group 3 - 4.1-2 days per week,Men,10.66
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Sex by Age,Men Age Group 4,2015,Upper Bound,11.8,,,,,Men Age Group 4 - 4.1-2 days per week,Men,10.66
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Sex by Area,Urban Men,2015,Upper Bound,7.525,,,,,Urban Men - 4.1-2 days per week,Men,10.66
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Sex by Area,Rural Men,2015,Upper Bound,2.697,,,,,Rural Men - 4.1-2 days per week,Men,10.66
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Sex by Area,Urban Women,2015,Upper Bound,10.66,,,,,Urban Women - 4.1-2 days per week,Women,6.523
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Sex by Area,Rural Women,2015,Upper Bound,6.523,,,,,Rural Women - 4.1-2 days per week,Women,6.523
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Age by Area,Urban Age Group 1,2015,Upper Bound,10.41,,,,,Urban Age Group 1 - 4.1-2 days per week,Urban,2.878
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Age by Area,Rural Age Group 1,2015,Upper Bound,1.829,,,,,Rural Age Group 1 - 4.1-2 days per week,Rural,12.46
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Age by Area,Urban Age Group 2,2015,Upper Bound,3.05,,,,,Urban Age Group 2 - 4.1-2 days per week,Urban,2.878
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Age by Area,Rural Age Group 2,2015,Upper Bound,5.343,,,,,Rural Age Group 2 - 4.1-2 days per week,Rural,12.46
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Age by Area,Urban Age Group 3,2015,Upper Bound,2.878,,,,,Urban Age Group 3 - 4.1-2 days per week,Urban,2.878
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Age by Area,Rural Age Group 3,2015,Upper Bound,12.46,,,,,Rural Age Group 3 - 4.1-2 days per week,Rural,12.46
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Age by Area,Urban Age Group 4,2015,Upper Bound,2.066,,,,,Urban Age Group 4 - 4.1-2 days per week,Urban,2.878
Frequency of days of alcohol consumption among current drinkers,4.1-2 days per week,Age by Area,Rural Age Group 4,2015,Lower Bound,6.628,,,,,Rural Age Group 4 - 4.1-2 days per week,Rural,10.57
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Total,Total,2015,Estimated,12.13,,viz_total,Frequency of days of alcohol consumption among current drinkers,table_total,1.Total - 5.1-3 days per month,"",
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex,Men,2015,Estimated,3.829,,viz_sex,Frequency of days of alcohol consumption among current drinkers,table_total,Men - 5.1-3 days per month,Total,12.13
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex,Women,2015,Estimated,4.155,,viz_sex,Frequency of days of alcohol consumption among current drinkers,table_total,Women - 5.1-3 days per month,Total,12.13
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age,Age Group 1,2015,Estimated,4.644,,viz_age,Frequency of days of alcohol consumption among current drinkers,,Age Group 1 - 5.1-3 days per month,Total,12.13
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age,Age Group 2,2015,Estimated,10.57,,viz_age,Frequency of days of alcohol consumption among current drinkers,,Age Group 2 - 5.1-3 days per month,Total,12.13
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age,Age Group 3,2015,Estimated,11.8,,viz_age,Frequency of days of alcohol consumption among current drinkers,,Age Group 3 - 5.1-3 days per month,Total,12.13
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age,Age Group 4,2015,Estimated,7.525,,viz_age,Frequency of days of alcohol consumption among current drinkers,,Age Group 4 - 5.1-3 days per month,Total,12.13
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Area,Urban,2015,Estimated,2.697,,viz_area,Frequency of days of alcohol consumption among current drinkers,,Urban - 5.1-3 days per month,Total,12.13
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Area,Rural,2015,Estimated,10.66,,viz_area,Frequency of days of alcohol consumption among current drinkers,,Rural - 5.1-3 days per month,Total,12.13
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Age,Women Age Group 1,2015,Estimated,6.523,,viz_women_age,Frequency of days of alcohol consumption among current drinkers,,Women Age Group 1 - 5.1-3 days per month,Women,4.155
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Age,Women Age Group 2,2015,Estimated,10.41,,viz_women_age,Frequency of days of alcohol consumption among current drinkers,,Women Age Group 2 - 5.1-3 days per month,Women,4.155
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Age,Women Age Group 3,2015,Estimated,1.829,,viz_women_age,Frequency of days of alcohol consumption among current drinkers,,Women Age Group 3 - 5.1-3 days per month,Women,4.155
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Age,Women Age Group 4,2015,Estimated,3.05,,viz_women_age,Frequency of days of alcohol consumption among current drinkers,,Women Age Group 4 - 5.1-3 days per month,Women,4.155
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Age,Men Age Group 1,2015,Estimated,5.343,,viz_men_age,Frequency of days of alcohol consumption among current drinkers,,Men Age Group 1 - 5.1-3 days per month,Men,3.829
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Age,Men Age Group 2,2015,Estimated,2.878,,viz_men_age,Frequency of days of alcohol consumption among current drinkers,,Men Age Group 2 - 5.1-3 days per month,Men,3.829
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Age,Men Age Group 3,2015,Estimated,12.46,,viz_men_age,Frequency of days of alcohol consumption among current drinkers,,Men Age Group 3 - 5.1-3 days per month,Men,3.829
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Age,Men Age Group 4,2015,Estimated,2.066,,viz_men_age,Frequency of days of alcohol consumption among current drinkers,,Men Age Group 4 - 5.1-3 days per month,Men,3.829
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Area,Urban Men,2015,Estimated,6.628,,viz_sex_area,Frequency of days of alcohol consumption among current drinkers,,Urban Men - 5.1-3 days per month,Men,3.829
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Area,Rural Men,2015,Estimated,12.13,,viz_sex_area,Frequency of days of alcohol consumption among current drinkers,,Rural Men - 5.1-3 days per month,Men,3.829
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Area,Urban Women,2015,Estimated,3.829,,viz_sex_area,Frequency of days of alcohol consumption among current drinkers,,Urban Women - 5.1-3 days per month,Women,4.155
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Area,Rural Women,2015,Estimated,4.155,,viz_sex_area,Frequency of days of alcohol consumption among current drinkers,,Rural Women - 5.1-3 days per month,Women,4.155
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age by Area,Urban Age Group 1,2015,Estimated,4.644,,viz_age_area,Frequency of days of alcohol consumption among current drinkers,,Urban Age Group 1 - 5.1-3 days per month,Urban,2.697
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age by Area,Rural Age Group 1,2015,Estimated,10.57,,viz_age_area,Frequency of days of alcohol consumption among current drinkers,,Rural Age Group 1 - 5.1-3 days per month,Rural,10.66
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age by Area,Urban Age Group 2,2015,Estimated,11.8,,viz_age_area,Frequency of days of alcohol consumption among current drinkers,,Urban Age Group 2 - 5.1-3 days per month,Urban,2.697
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age by Area,Rural Age Group 2,2015,Estimated,7.525,,viz_age_area,Frequency of days of alcohol consumption among current drinkers,,Rural Age Group 2 - 5.1-3 days per month,Rural,10.66
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age by Area,Urban Age Group 3,2015,Estimated,2.697,,viz_age_area,Frequency of days of alcohol consumption among current drinkers,,Urban Age Group 3 - 5.1-3 days per month,Urban,2.697
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age by Area,Rural Age Group 3,2015,Estimated,10.66,,viz_age_area,Frequency of days of alcohol consumption among current drinkers,,Rural Age Group 3 - 5.1-3 days per month,Rural,10.66
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age by Area,Urban Age Group 4,2015,Estimated,6.523,,viz_age_area,Frequency of days of alcohol consumption among current drinkers,,Urban Age Group 4 - 5.1-3 days per month,Urban,2.697
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age by Area,Rural Age Group 4,2015,Estimated,10.41,,viz_age_area,Frequency of days of alcohol consumption among current drinkers,,Rural Age Group 4 - 5.1-3 days per month,Rural,10.66
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Total,Total,2015,Lower Bound,1.829,,,,table_total,1.Total - 5.1-3 days per month,"",
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex,Men,2015,Lower Bound,3.05,,,,table_total,Men - 5.1-3 days per month,Total,1.829
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex,Women,2015,Lower Bound,5.343,,,,table_total,Women - 5.1-3 days per month,Total,1.829
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age,Age Group 1,2015,Lower Bound,2.878,,,,,Age Group 1 - 5.1-3 days per month,Total,1.829
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age,Age Group 2,2015,Lower Bound,12.46,,,,,Age Group 2 - 5.1-3 days per month,Total,1.829
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age,Age Group 3,2015,Lower Bound,2.066,,,,,Age Group 3 - 5.1-3 days per month,Total,1.829
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age,Age Group 4,2015,Lower Bound,6.628,,,,,Age Group 4 - 5.1-3 days per month,Total,1.829
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Area,Urban,2015,Lower Bound,12.13,,,,,Urban - 5.1-3 days per month,Total,1.829
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Area,Rural,2015,Lower Bound,3.829,,,,,Rural - 5.1-3 days per month,Total,1.829
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Age,Women Age Group 1,2015,Lower Bound,4.155,,,,,Women Age Group 1 - 5.1-3 days per month,Women,5.343
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Age,Women Age Group 2,2015,Lower Bound,4.644,,,,,Women Age Group 2 - 5.1-3 days per month,Women,5.343
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Age,Women Age Group 3,2015,Lower Bound,10.57,,,,,Women Age Group 3 - 5.1-3 days per month,Women,5.343
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Age,Women Age Group 4,2015,Lower Bound,11.8,,,,,Women Age Group 4 - 5.1-3 days per month,Women,5.343
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Age,Men Age Group 1,2015,Lower Bound,7.525,,,,,Men Age Group 1 - 5.1-3 days per month,Men,3.05
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Age,Men Age Group 2,2015,Lower Bound,2.697,,,,,Men Age Group 2 - 5.1-3 days per month,Men,3.05
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Age,Men Age Group 3,2015,Lower Bound,10.66,,,,,Men Age Group 3 - 5.1-3 days per month,Men,3.05
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Age,Men Age Group 4,2015,Lower Bound,6.523,,,,,Men Age Group 4 - 5.1-3 days per month,Men,3.05
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Area,Urban Men,2015,Lower Bound,10.41,,,,,Urban Men - 5.1-3 days per month,Men,3.05
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Area,Rural Men,2015,Lower Bound,1.829,,,,,Rural Men - 5.1-3 days per month,Men,3.05
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Area,Urban Women,2015,Lower Bound,3.05,,,,,Urban Women - 5.1-3 days per month,Women,5.343
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Area,Rural Women,2015,Lower Bound,5.343,,,,,Rural Women - 5.1-3 days per month,Women,5.343
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age by Area,Urban Age Group 1,2015,Lower Bound,2.878,,,,,Urban Age Group 1 - 5.1-3 days per month,Urban,12.13
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age by Area,Rural Age Group 1,2015,Lower Bound,12.46,,,,,Rural Age Group 1 - 5.1-3 days per month,Rural,3.829
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age by Area,Urban Age Group 2,2015,Lower Bound,2.066,,,,,Urban Age Group 2 - 5.1-3 days per month,Urban,12.13
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age by Area,Rural Age Group 2,2015,Lower Bound,6.628,,,,,Rural Age Group 2 - 5.1-3 days per month,Rural,3.829
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age by Area,Urban Age Group 3,2015,Lower Bound,12.13,,,,,Urban Age Group 3 - 5.1-3 days per month,Urban,12.13
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age by Area,Rural Age Group 3,2015,Lower Bound,3.829,,,,,Rural Age Group 3 - 5.1-3 days per month,Rural,3.829
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age by Area,Urban Age Group 4,2015,Lower Bound,4.155,,,,,Urban Age Group 4 - 5.1-3 days per month,Urban,12.13
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age by Area,Rural Age Group 4,2015,Lower Bound,4.644,,,,,Rural Age Group 4 - 5.1-3 days per month,Rural,3.829
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Total,Total,2015,Upper Bound,10.57,,,,table_total,1.Total - 5.1-3 days per month,"",
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex,Men,2015,Upper Bound,11.8,,,,table_total,Men - 5.1-3 days per month,Total,10.57
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex,Women,2015,Upper Bound,7.525,,,,table_total,Women - 5.1-3 days per month,Total,10.57
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age,Age Group 1,2015,Upper Bound,2.697,,,,,Age Group 1 - 5.1-3 days per month,Total,10.57
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age,Age Group 2,2015,Upper Bound,10.66,,,,,Age Group 2 - 5.1-3 days per month,Total,10.57
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age,Age Group 3,2015,Upper Bound,6.523,,,,,Age Group 3 - 5.1-3 days per month,Total,10.57
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age,Age Group 4,2015,Upper Bound,10.41,,,,,Age Group 4 - 5.1-3 days per month,Total,10.57
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Area,Urban,2015,Upper Bound,1.829,,,,,Urban - 5.1-3 days per month,Total,10.57
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Area,Rural,2015,Upper Bound,3.05,,,,,Rural - 5.1-3 days per month,Total,10.57
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Age,Women Age Group 1,2015,Upper Bound,5.343,,,,,Women Age Group 1 - 5.1-3 days per month,Women,7.525
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Age,Women Age Group 2,2015,Upper Bound,2.878,,,,,Women Age Group 2 - 5.1-3 days per month,Women,7.525
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Age,Women Age Group 3,2015,Upper Bound,12.46,,,,,Women Age Group 3 - 5.1-3 days per month,Women,7.525
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Age,Women Age Group 4,2015,Upper Bound,2.066,,,,,Women Age Group 4 - 5.1-3 days per month,Women,7.525
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Age,Men Age Group 1,2015,Upper Bound,6.628,,,,,Men Age Group 1 - 5.1-3 days per month,Men,11.8
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Age,Men Age Group 2,2015,Upper Bound,12.13,,,,,Men Age Group 2 - 5.1-3 days per month,Men,11.8
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Age,Men Age Group 3,2015,Upper Bound,3.829,,,,,Men Age Group 3 - 5.1-3 days per month,Men,11.8
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Age,Men Age Group 4,2015,Upper Bound,4.155,,,,,Men Age Group 4 - 5.1-3 days per month,Men,11.8
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Area,Urban Men,2015,Upper Bound,4.644,,,,,Urban Men - 5.1-3 days per month,Men,11.8
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Area,Rural Men,2015,Upper Bound,10.57,,,,,Rural Men - 5.1-3 days per month,Men,11.8
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Area,Urban Women,2015,Upper Bound,11.8,,,,,Urban Women - 5.1-3 days per month,Women,7.525
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Sex by Area,Rural Women,2015,Upper Bound,7.525,,,,,Rural Women - 5.1-3 days per month,Women,7.525
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age by Area,Urban Age Group 1,2015,Upper Bound,2.697,,,,,Urban Age Group 1 - 5.1-3 days per month,Urban,1.829
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age by Area,Rural Age Group 1,2015,Upper Bound,10.66,,,,,Rural Age Group 1 - 5.1-3 days per month,Rural,3.05
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age by Area,Urban Age Group 2,2015,Upper Bound,6.523,,,,,Urban Age Group 2 - 5.1-3 days per month,Urban,1.829
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age by Area,Rural Age Group 2,2015,Upper Bound,10.41,,,,,Rural Age Group 2 - 5.1-3 days per month,Rural,3.05
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age by Area,Urban Age Group 3,2015,Upper Bound,1.829,,,,,Urban Age Group 3 - 5.1-3 days per month,Urban,1.829
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age by Area,Rural Age Group 3,2015,Upper Bound,3.05,,,,,Rural Age Group 3 - 5.1-3 days per month,Rural,3.05
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age by Area,Urban Age Group 4,2015,Upper Bound,5.343,,,,,Urban Age Group 4 - 5.1-3 days per month,Urban,1.829
Frequency of days of alcohol consumption among current drinkers,5.1-3 days per month,Age by Area,Rural Age Group 4,2015,Lower Bound,2.878,,,,,Rural Age Group 4 - 5.1-3 days per month,Rural,3.829
Average number of standard drinks consumed on a drinking occasion among current drinkers,Average drinks per occasion,Total,Total,2015,Estimated,12.46,,viz_total,Average number of standard drinks consumed on a drinking occasion among current drinkers,table_total,1.Total - Average drinks per occasion,"",
