Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Table Filter,Group - Answer,Ref_group,National Reference
Percentage who had their blood pressure measured,Never measured,Sex by Age,Women 50-69,2015,Lower Bound,15.8,16672247,,,,Women 50-69 - Never measured,Women,56.12
Percentage who had their blood pressure measured,Never measured,Sex by Age,Women 50-69,2015,Upper Bound,23.3,92543948,,,,Women 50-69 - Never measured,Women,19.39
Percentage who had their blood pressure measured,Never measured,Sex by Age,Women  18-69,2015,Estimated,25.3,32615315,viz_women_age,Percentage who had their blood pressure measured,,Women  18-69 - Never measured,Women,15.13
Percentage who had their blood pressure measured,Never measured,Sex by Age,Women  18-69,2015,Lower Bound,22.7,18699118,,,,Women  18-69 - Never measured,Women,56.12
Percentage who had their blood pressure measured,Never measured,Sex by Age,Women  18-69,2015,Upper Bound,27.8,69358525,,,,Women  18-69 - Never measured,Women,19.39
Percentage who had their blood pressure measured,Never measured,Sex by Area,Rural Men,2015,Estimated,,69358525,viz_sex_area,Percentage who had their blood pressure measured,,Rural Men - Never measured,Men,13.49
Percentage who had their blood pressure measured,Never measured,Sex by Area,Rural Men,2015,Lower Bound,,23964038,,,,Rural Men - Never measured,Men,74.88
Percentage who had their blood pressure measured,Never measured,Sex by Area,Rural Men,2015,Upper Bound,,118028139,,,,Rural Men - Never measured,Men,51.47
Percentage who had their blood pressure measured,Never measured,Sex by Area,Rural Women,2015,Estimated,,63611605,viz_sex_area,Percentage who had their blood pressure measured,,Rural Women - Never measured,Women,15.13
Percentage who had their blood pressure measured,Never measured,Sex by Area,Rural Women,2015,Lower Bound,,28858189,,,,Rural Women - Never measured,Women,56.12
Percentage who had their blood pressure measured,Never measured,Sex by Area,Rural Women,2015,Upper Bound,,6076904,,,,Rural Women - Never measured,Women,19.39
Percentage who had their blood pressure measured,Never measured,Sex by Area,Urban Men,2015,Estimated,,92543948,viz_sex_area,Percentage who had their blood pressure measured,,Urban Men - Never measured,Men,13.49
Percentage who had their blood pressure measured,Never measured,Sex by Area,Urban Men,2015,Lower Bound,,63611605,,,,Urban Men - Never measured,Men,74.88
Percentage who had their blood pressure measured,Never measured,Sex by Area,Urban Men,2015,Upper Bound,,28858189,,,,Urban Men - Never measured,Men,51.47
Percentage who had their blood pressure measured,Never measured,Sex by Area,Urban Women,2015,Estimated,,86512772,viz_sex_area,Percentage who had their blood pressure measured,,Urban Women - Never measured,Women,15.13
Percentage who had their blood pressure measured,Never measured,Sex by Area,Urban Women,2015,Lower Bound,,75587445,,,,Urban Women - Never measured,Women,56.12
Percentage who had their blood pressure measured,Never measured,Sex by Area,Urban Women,2015,Upper Bound,,32615315,,,,Urban Women - Never measured,Women,19.39
Percentage who had their blood pressure measured,Never measured,Total,Total,2015,Estimated,29.5,6076904,viz_total,Percentage who had their blood pressure measured,table_total,1.Total - Never measured,,
Percentage who had their blood pressure measured,Never measured,Total,Total,2015,Lower Bound,27.4,107337632,,,table_total,1.Total - Never measured,,
Percentage who had their blood pressure measured,Never measured,Total,Total,2015,Upper Bound,31.6,86512772,,,table_total,1.Total - Never measured,,
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age,18-29,2015,Estimated,64,23964038,viz_age,Percentage who had their blood pressure measured but not diagnosed,,18-29 - Measured not diagnosed,Total,56.12
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age,18-29,2015,Lower Bound,59.4,118028139,,,,18-29 - Measured not diagnosed,Total,19.39
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age,18-29,2015,Upper Bound,68.6,16672247,,,,18-29 - Measured not diagnosed,Total,95.5
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age,30-49,2015,Estimated,59.4,75587445,viz_age,Percentage who had their blood pressure measured but not diagnosed,,30-49 - Measured not diagnosed,Total,56.12
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age,30-49,2015,Lower Bound,56.6,32615315,,,,30-49 - Measured not diagnosed,Total,19.39
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age,30-49,2015,Upper Bound,62.1,18699118,,,,30-49 - Measured not diagnosed,Total,95.5
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age,50-69,2015,Estimated,51.3,28858189,viz_age,Percentage who had their blood pressure measured but not diagnosed,,50-69 - Measured not diagnosed,Total,56.12
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age,50-69,2015,Lower Bound,47.9,6076904,,,,50-69 - Measured not diagnosed,Total,19.39
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age,50-69,2015,Upper Bound,54.6,107337632,,,,50-69 - Measured not diagnosed,Total,95.5
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age, 18-69,2015,Estimated,58.9,118028139,viz_age,Percentage who had their blood pressure measured but not diagnosed,, 18-69 - Measured not diagnosed,Total,56.12
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age, 18-69,2015,Lower Bound,56.8,16672247,,,, 18-69 - Measured not diagnosed,Total,19.39
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age, 18-69,2015,Upper Bound,61,92543948,,,, 18-69 - Measured not diagnosed,Total,95.5
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Rural 18-29,2015,Estimated,,16672247,viz_age_area,Percentage who had their blood pressure measured but not diagnosed,,Rural 18-29 - Measured not diagnosed,Rural,4.917
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Rural 18-29,2015,Lower Bound,,92543948,,,,Rural 18-29 - Measured not diagnosed,Rural,86.85
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Rural 18-29,2015,Upper Bound,,63611605,,,,Rural 18-29 - Measured not diagnosed,Rural,70
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Rural 30-49,2015,Estimated,,107337632,viz_age_area,Percentage who had their blood pressure measured but not diagnosed,,Rural 30-49 - Measured not diagnosed,Rural,4.917
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Rural 30-49,2015,Lower Bound,,86512772,,,,Rural 30-49 - Measured not diagnosed,Rural,86.85
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Rural 30-49,2015,Upper Bound,,75587445,,,,Rural 30-49 - Measured not diagnosed,Rural,70
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Rural 50-69,2015,Estimated,,69358525,viz_age_area,Percentage who had their blood pressure measured but not diagnosed,,Rural 50-69 - Measured not diagnosed,Rural,4.917
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Rural 50-69,2015,Lower Bound,,23964038,,,,Rural 50-69 - Measured not diagnosed,Rural,86.85
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Rural 50-69,2015,Upper Bound,,118028139,,,,Rural 50-69 - Measured not diagnosed,Rural,70
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Rural  18-69,2015,Estimated,,63611605,viz_age_area,Percentage who had their blood pressure measured but not diagnosed,,Rural  18-69 - Measured not diagnosed,Rural,4.917
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Rural  18-69,2015,Lower Bound,,28858189,,,,Rural  18-69 - Measured not diagnosed,Rural,86.85
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Rural  18-69,2015,Lower Bound,,6076904,,,,Rural  18-69 - Measured not diagnosed,Rural,86.85
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Urban 18-29,2015,Estimated,,6076904,viz_age_area,Percentage who had their blood pressure measured but not diagnosed,,Urban 18-29 - Measured not diagnosed,Urban,26.39
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Urban 18-29,2015,Lower Bound,,107337632,,,,Urban 18-29 - Measured not diagnosed,Urban,15.13
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Urban 18-29,2015,Upper Bound,,86512772,,,,Urban 18-29 - Measured not diagnosed,Urban,56.12
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Urban 30-49,2015,Estimated,,18699118,viz_age_area,Percentage who had their blood pressure measured but not diagnosed,,Urban 30-49 - Measured not diagnosed,Urban,26.39
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Urban 30-49,2015,Lower Bound,,69358525,,,,Urban 30-49 - Measured not diagnosed,Urban,15.13
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Urban 30-49,2015,Upper Bound,,23964038,,,,Urban 30-49 - Measured not diagnosed,Urban,56.12
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Urban 50-69,2015,Estimated,,92543948,viz_age_area,Percentage who had their blood pressure measured but not diagnosed,,Urban 50-69 - Measured not diagnosed,Urban,26.39
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Urban 50-69,2015,Lower Bound,,63611605,,,,Urban 50-69 - Measured not diagnosed,Urban,15.13
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Urban 50-69,2015,Upper Bound,,28858189,,,,Urban 50-69 - Measured not diagnosed,Urban,56.12
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Urban  18-69,2015,Estimated,,86512772,viz_age_area,Percentage who had their blood pressure measured but not diagnosed,,Urban  18-69 - Measured not diagnosed,Urban,26.39
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Urban  18-69,2015,Lower Bound,,75587445,,,,Urban  18-69 - Measured not diagnosed,Urban,15.13
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Age by Area,Urban  18-69,2015,Upper Bound,,32615315,,,,Urban  18-69 - Measured not diagnosed,Urban,56.12
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Area,Rural,2015,Estimated,50.1,6076904,viz_area,Percentage who had their blood pressure measured but not diagnosed,,Rural - Measured not diagnosed,Total,56.12
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Area,Rural,2015,Lower Bound,48.3,107337632,,,,Rural - Measured not diagnosed,Total,19.39
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Area,Rural,2015,Upper Bound,51.8,86512772,,,,Rural - Measured not diagnosed,Total,95.5
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Area,Urban,2015,Estimated,67.7,32615315,viz_area,Percentage who had their blood pressure measured but not diagnosed,,Urban - Measured not diagnosed,Total,56.12
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Area,Urban,2015,Lower Bound,65.3,18699118,,,,Urban - Measured not diagnosed,Total,19.39
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Area,Urban,2015,Upper Bound,71.2,69358525,,,,Urban - Measured not diagnosed,Total,95.5
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex,Men,2015,Estimated,54.9,86512772,viz_sex,Percentage who had their blood pressure measured but not diagnosed,table_total,Men - Measured not diagnosed,Total,56.12
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex,Men,2015,Lower Bound,51.8,75587445,,,table_total,Men - Measured not diagnosed,Total,19.39
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex,Men,2015,Upper Bound,57.9,32615315,,,table_total,Men - Measured not diagnosed,Total,95.5
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex,Women,2015,Estimated,62.8,63611605,viz_sex,Percentage who had their blood pressure measured but not diagnosed,table_total,Women - Measured not diagnosed,Total,56.12
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex,Women,2015,Lower Bound,60.1,28858189,,,table_total,Women - Measured not diagnosed,Total,19.39
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex,Women,2015,Upper Bound,65.6,6076904,,,table_total,Women - Measured not diagnosed,Total,95.5
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Men 18-29,2015,Estimated,58.9,69358525,viz_men_age,Percentage who had their blood pressure measured but not diagnosed,,Men 18-29 - Measured not diagnosed,Men,70
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Men 18-29,2015,Lower Bound,52.3,23964038,,,,Men 18-29 - Measured not diagnosed,Men,61.16
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Men 18-29,2015,Upper Bound,65.4,118028139,,,,Men 18-29 - Measured not diagnosed,Men,26.39
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Men 30-49,2015,Estimated,54.1,86512772,viz_men_age,Percentage who had their blood pressure measured but not diagnosed,,Men 30-49 - Measured not diagnosed,Men,70
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Men 30-49,2015,Lower Bound,50.3,75587445,,,,Men 30-49 - Measured not diagnosed,Men,61.16
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Men 30-49,2015,Upper Bound,58,32615315,,,,Men 30-49 - Measured not diagnosed,Men,26.39
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Men 50-69,2015,Estimated,50.6,63611605,viz_men_age,Percentage who had their blood pressure measured but not diagnosed,,Men 50-69 - Measured not diagnosed,Men,70
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Men 50-69,2015,Lower Bound,45.8,28858189,,,,Men 50-69 - Measured not diagnosed,Men,61.16
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Men 50-69,2015,Upper Bound,55.5,6076904,,,,Men 50-69 - Measured not diagnosed,Men,26.39
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Men  18-69,2015,Estimated,54.9,23964038,viz_men_age,Percentage who had their blood pressure measured but not diagnosed,,Men  18-69 - Measured not diagnosed,Men,70
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Men  18-69,2015,Lower Bound,51.8,118028139,,,,Men  18-69 - Measured not diagnosed,Men,61.16
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Men  18-69,2015,Upper Bound,57.9,16672247,,,,Men  18-69 - Measured not diagnosed,Men,26.39
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Women 18-29,2015,Estimated,69.3,16672247,viz_women_age,Percentage who had their blood pressure measured but not diagnosed,,Women 18-29 - Measured not diagnosed,Women,51.47
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Women 18-29,2015,Lower Bound,63.8,92543948,,,,Women 18-29 - Measured not diagnosed,Women,23.35
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Women 18-29,2015,Upper Bound,74.7,63611605,,,,Women 18-29 - Measured not diagnosed,Women,4.917
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Women 30-49,2015,Estimated,64.6,18699118,viz_women_age,Percentage who had their blood pressure measured but not diagnosed,,Women 30-49 - Measured not diagnosed,Women,51.47
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Women 30-49,2015,Lower Bound,60.8,69358525,,,,Women 30-49 - Measured not diagnosed,Women,23.35
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Women 30-49,2015,Upper Bound,68.4,23964038,,,,Women 30-49 - Measured not diagnosed,Women,4.917
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Women 50-69,2015,Estimated,51.8,107337632,viz_women_age,Percentage who had their blood pressure measured but not diagnosed,,Women 50-69 - Measured not diagnosed,Women,51.47
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Women 50-69,2015,Lower Bound,47.3,86512772,,,,Women 50-69 - Measured not diagnosed,Women,23.35
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Women 50-69,2015,Upper Bound,56.3,75587445,,,,Women 50-69 - Measured not diagnosed,Women,4.917
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Women  18-69,2015,Estimated,62.8,92543948,viz_women_age,Percentage who had their blood pressure measured but not diagnosed,,Women  18-69 - Measured not diagnosed,Women,51.47
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Women  18-69,2015,Lower Bound,60.1,63611605,,,,Women  18-69 - Measured not diagnosed,Women,23.35
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Age,Women  18-69,2015,Upper Bound,65.6,28858189,,,,Women  18-69 - Measured not diagnosed,Women,4.917
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Area,Rural Men,2015,Estimated,,28858189,viz_sex_area,Percentage who had their blood pressure measured but not diagnosed,,Rural Men - Measured not diagnosed,Men,70
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Area,Rural Men,2015,Lower Bound,,6076904,,,,Rural Men - Measured not diagnosed,Men,61.16
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Area,Rural Men,2015,Upper Bound,,107337632,,,,Rural Men - Measured not diagnosed,Men,26.39
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Area,Rural Women,2015,Estimated,,32615315,viz_sex_area,Percentage who had their blood pressure measured but not diagnosed,,Rural Women - Measured not diagnosed,Women,51.47
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Area,Rural Women,2015,Lower Bound,,18699118,,,,Rural Women - Measured not diagnosed,Women,23.35
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Area,Rural Women,2015,Upper Bound,,69358525,,,,Rural Women - Measured not diagnosed,Women,4.917
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Area,Urban Men,2015,Estimated,,75587445,viz_sex_area,Percentage who had their blood pressure measured but not diagnosed,,Urban Men - Measured not diagnosed,Men,70
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Area,Urban Men,2015,Lower Bound,,32615315,,,,Urban Men - Measured not diagnosed,Men,61.16
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Area,Urban Men,2015,Upper Bound,,18699118,,,,Urban Men - Measured not diagnosed,Men,26.39
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Area,Urban Women,2015,Estimated,,118028139,viz_sex_area,Percentage who had their blood pressure measured but not diagnosed,,Urban Women - Measured not diagnosed,Women,51.47
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Area,Urban Women,2015,Lower Bound,,16672247,,,,Urban Women - Measured not diagnosed,Women,23.35
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Sex by Area,Urban Women,2015,Upper Bound,,92543948,,,,Urban Women - Measured not diagnosed,Women,4.917
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Total,Total,2015,Estimated,58.9,69358525,viz_total,Percentage who had their blood pressure measured but not diagnosed,table_total,1.Total - Measured not diagnosed,,
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Total,Total,2015,Lower Bound,56.8,23964038,,,table_total,1.Total - Measured not diagnosed,,
Percentage who had their blood pressure measured but not diagnosed,Measured not diagnosed,Total,Total,2015,Upper Bound,61,118028139,,,table_total,1.Total - Measured not diagnosed,,
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age,18-29,2015,Estimated,8.9,63611605,viz_age,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,,18-29 - Raised BP on medication,Total,74.88
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age,18-29,2015,Lower Bound,0,28858189,,,,18-29 - Raised BP on medication,Total,51.47
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age,18-29,2015,Upper Bound,21.1,6076904,,,,18-29 - Raised BP on medication,Total,23.35
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age,30-49,2015,Estimated,3.8,23964038,viz_age,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,,30-49 - Raised BP on medication,Total,74.88
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age,30-49,2015,Lower Bound,0.9,118028139,,,,30-49 - Raised BP on medication,Total,51.47
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age,30-49,2015,Upper Bound,6.7,16672247,,,,30-49 - Raised BP on medication,Total,23.35
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age,50-69,2015,Estimated,14.4,75587445,viz_age,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,,50-69 - Raised BP on medication,Total,74.88
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age,50-69,2015,Lower Bound,10.4,32615315,,,,50-69 - Raised BP on medication,Total,51.47
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age,50-69,2015,Upper Bound,18.3,18699118,,,,50-69 - Raised BP on medication,Total,23.35
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age, 18-69,2015,Estimated,9.7,28858189,viz_age,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,, 18-69 - Raised BP on medication,Total,74.88
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age, 18-69,2015,Lower Bound,7,6076904,,,, 18-69 - Raised BP on medication,Total,51.47
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age, 18-69,2015,Upper Bound,12.4,107337632,,,, 18-69 - Raised BP on medication,Total,23.35
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age by Area,Rural 18-29,2015,Estimated,,6076904,viz_age_area,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,,Rural 18-29 - Raised BP on medication,Rural,26.39
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age by Area,Rural 18-29,2015,Lower Bound,,107337632,,,,Rural 18-29 - Raised BP on medication,Rural,15.13
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age by Area,Rural 18-29,2015,Upper Bound,,86512772,,,,Rural 18-29 - Raised BP on medication,Rural,56.12
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age by Area,Rural 30-49,2015,Estimated,,18699118,viz_age_area,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,,Rural 30-49 - Raised BP on medication,Rural,26.39
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age by Area,Rural 30-49,2015,Lower Bound,,69358525,,,,Rural 30-49 - Raised BP on medication,Rural,15.13
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age by Area,Rural 30-49,2015,Upper Bound,,23964038,,,,Rural 30-49 - Raised BP on medication,Rural,56.12
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age by Area,Rural 50-69,2015,Estimated,,92543948,viz_age_area,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,,Rural 50-69 - Raised BP on medication,Rural,26.39
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age by Area,Rural 50-69,2015,Lower Bound,,63611605,,,,Rural 50-69 - Raised BP on medication,Rural,15.13
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age by Area,Rural 50-69,2015,Upper Bound,,28858189,,,,Rural 50-69 - Raised BP on medication,Rural,56.12
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age by Area,Rural  18-69,2015,Estimated,,86512772,viz_age_area,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,,Rural  18-69 - Raised BP on medication,Rural,26.39
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age by Area,Rural  18-69,2015,Lower Bound,,75587445,,,,Rural  18-69 - Raised BP on medication,Rural,15.13
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age by Area,Rural  18-69,2015,Lower Bound,,32615315,,,,Rural  18-69 - Raised BP on medication,Rural,15.13
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age by Area,Urban 18-29,2015,Estimated,,32615315,viz_age_area,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,,Urban 18-29 - Raised BP on medication,Urban,95.5
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age by Area,Urban 18-29,2015,Lower Bound,,18699118,,,,Urban 18-29 - Raised BP on medication,Urban,13.49
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age by Area,Urban 18-29,2015,Upper Bound,,69358525,,,,Urban 18-29 - Raised BP on medication,Urban,74.88
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age by Area,Urban 30-49,2015,Estimated,,16672247,viz_age_area,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,,Urban 30-49 - Raised BP on medication,Urban,95.5
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age by Area,Urban 30-49,2015,Lower Bound,,92543948,,,,Urban 30-49 - Raised BP on medication,Urban,13.49
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age by Area,Urban 30-49,2015,Upper Bound,,63611605,,,,Urban 30-49 - Raised BP on medication,Urban,74.88
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age by Area,Urban 50-69,2015,Estimated,,107337632,viz_age_area,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,,Urban 50-69 - Raised BP on medication,Urban,95.5
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age by Area,Urban 50-69,2015,Lower Bound,,86512772,,,,Urban 50-69 - Raised BP on medication,Urban,13.49
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age by Area,Urban 50-69,2015,Upper Bound,,75587445,,,,Urban 50-69 - Raised BP on medication,Urban,74.88
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age by Area,Urban  18-69,2015,Estimated,,69358525,viz_age_area,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,,Urban  18-69 - Raised BP on medication,Urban,95.5
