Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Table Filter,Group - Answer,Ref_group,National Reference
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Women Age Group 4,2010,Estimated,49.59,61288119,viz_women_age_2010,Percentage with impaired fasting glycaemia*,,Women Age Group 4 - Pre-diabetic,Women,69.48
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Men Age Group 1,2010,Estimated,66.89,82669133,viz_men_age_2010,Percentage with impaired fasting glycaemia*,,Men Age Group 1 - Pre-diabetic,Men,66.89
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Men Age Group 2,2010,Estimated,69.48,85870105,viz_men_age_2010,Percentage with impaired fasting glycaemia*,,Men Age Group 2 - Pre-diabetic,Men,66.89
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Men Age Group 3,2010,Estimated,2.477,3061316,viz_men_age_2010,Percentage with impaired fasting glycaemia*,,Men Age Group 3 - Pre-diabetic,Men,66.89
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Men Age Group 4,2010,Estimated,4.704,5813658,viz_men_age_2010,Percentage with impaired fasting glycaemia*,,Men Age Group 4 - Pre-diabetic,Men,66.89
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Area,Urban Men,2010,Estimated,38.1,47087666,viz_sex_area_2010,Percentage with impaired fasting glycaemia*,,Urban Men - Pre-diabetic,Men,66.89
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Area,Rural Men,2010,Estimated,14.96,18489015,viz_sex_area_2010,Percentage with impaired fasting glycaemia*,,Rural Men - Pre-diabetic,Men,66.89
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Area,Urban Women,2010,Estimated,16.53,20429373,viz_sex_area_2010,Percentage with impaired fasting glycaemia*,,Urban Women - Pre-diabetic,Women,69.48
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Area,Rural Women,2010,Estimated,70.98,87723951,viz_sex_area_2010,Percentage with impaired fasting glycaemia*,,Rural Women - Pre-diabetic,Women,69.48
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Urban Age Group 1,2010,Estimated,15.56,19230553,viz_age_area_2010,Percentage with impaired fasting glycaemia*,,Urban Age Group 1 - Pre-diabetic,Urban,16.53
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Rural Age Group 1,2010,Estimated,75.44,93236050,viz_age_area_2010,Percentage with impaired fasting glycaemia*,,Rural Age Group 1 - Pre-diabetic,Rural,70.98
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Urban Age Group 2,2010,Estimated,96.69,119498856,viz_age_area_2010,Percentage with impaired fasting glycaemia*,,Urban Age Group 2 - Pre-diabetic,Urban,16.53
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Rural Age Group 2,2010,Estimated,49.59,61288119,viz_age_area_2010,Percentage with impaired fasting glycaemia*,,Rural Age Group 2 - Pre-diabetic,Rural,70.98
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Urban Age Group 3,2010,Estimated,66.89,82669133,viz_age_area_2010,Percentage with impaired fasting glycaemia*,,Urban Age Group 3 - Pre-diabetic,Urban,16.53
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Rural Age Group 3,2010,Estimated,69.48,85870105,viz_age_area_2010,Percentage with impaired fasting glycaemia*,,Rural Age Group 3 - Pre-diabetic,Rural,70.98
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Urban Age Group 4,2010,Estimated,2.477,3061316,viz_age_area_2010,Percentage with impaired fasting glycaemia*,,Urban Age Group 4 - Pre-diabetic,Urban,16.53
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Rural Age Group 4,2010,Estimated,4.704,5813658,viz_age_area_2010,Percentage with impaired fasting glycaemia*,,Rural Age Group 4 - Pre-diabetic,Rural,70.98
Percentage with impaired fasting glycaemia*,Pre-diabetic,Total,Total,2010,Lower Bound,38.1,47087666,,,table_total_2010,1.Total - Pre-diabetic,,
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex,Men,2010,Lower Bound,14.96,18489015,,,table_total_2010,Men - Pre-diabetic,Total,38.1
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex,Women,2010,Lower Bound,16.53,20429373,,,table_total_2010,Women - Pre-diabetic,Total,38.1
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age,Age Group 1,2010,Lower Bound,70.98,87723951,,,,Age Group 1 - Pre-diabetic,Total,38.1
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age,Age Group 2,2010,Lower Bound,15.56,19230553,,,,Age Group 2 - Pre-diabetic,Total,38.1
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age,Age Group 3,2010,Lower Bound,75.44,93236050,,,,Age Group 3 - Pre-diabetic,Total,38.1
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age,Age Group 4,2010,Lower Bound,96.69,119498856,,,,Age Group 4 - Pre-diabetic,Total,38.1
Percentage with impaired fasting glycaemia*,Pre-diabetic,Area,Urban,2010,Lower Bound,49.59,61288119,,,,Urban - Pre-diabetic,Total,38.1
Percentage with impaired fasting glycaemia*,Pre-diabetic,Area,Rural,2010,Lower Bound,66.89,82669133,,,,Rural - Pre-diabetic,Total,38.1
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Women Age Group 1,2010,Lower Bound,69.48,85870105,,,,Women Age Group 1 - Pre-diabetic,Women,16.53
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Women Age Group 2,2010,Lower Bound,2.477,3061316,,,,Women Age Group 2 - Pre-diabetic,Women,16.53
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Women Age Group 3,2010,Lower Bound,4.704,5813658,,,,Women Age Group 3 - Pre-diabetic,Women,16.53
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Women Age Group 4,2010,Lower Bound,38.1,47087666,,,,Women Age Group 4 - Pre-diabetic,Women,16.53
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Men Age Group 1,2010,Lower Bound,14.96,18489015,,,,Men Age Group 1 - Pre-diabetic,Men,14.96
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Men Age Group 2,2010,Lower Bound,16.53,20429373,,,,Men Age Group 2 - Pre-diabetic,Men,14.96
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Men Age Group 3,2010,Lower Bound,70.98,87723951,,,,Men Age Group 3 - Pre-diabetic,Men,14.96
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Men Age Group 4,2010,Lower Bound,15.56,19230553,,,,Men Age Group 4 - Pre-diabetic,Men,14.96
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Area,Urban Men,2010,Lower Bound,75.44,93236050,,,,Urban Men - Pre-diabetic,Men,14.96
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Area,Rural Men,2010,Lower Bound,96.69,119498856,,,,Rural Men - Pre-diabetic,Men,14.96
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Area,Urban Women,2010,Lower Bound,49.59,61288119,,,,Urban Women - Pre-diabetic,Women,16.53
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Area,Rural Women,2010,Lower Bound,66.89,82669133,,,,Rural Women - Pre-diabetic,Women,16.53
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Urban Age Group 1,2010,Lower Bound,69.48,85870105,,,,Urban Age Group 1 - Pre-diabetic,Urban,49.59
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Rural Age Group 1,2010,Lower Bound,2.477,3061316,,,,Rural Age Group 1 - Pre-diabetic,Rural,66.89
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Urban Age Group 2,2010,Lower Bound,4.704,5813658,,,,Urban Age Group 2 - Pre-diabetic,Urban,49.59
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Rural Age Group 2,2010,Lower Bound,38.1,47087666,,,,Rural Age Group 2 - Pre-diabetic,Rural,66.89
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Urban Age Group 3,2010,Lower Bound,14.96,18489015,,,,Urban Age Group 3 - Pre-diabetic,Urban,49.59
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Rural Age Group 3,2010,Lower Bound,16.53,20429373,,,,Rural Age Group 3 - Pre-diabetic,Rural,66.89
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Urban Age Group 4,2010,Lower Bound,70.98,87723951,,,,Urban Age Group 4 - Pre-diabetic,Urban,49.59
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Rural Age Group 4,2010,Lower Bound,15.56,19230553,,,,Rural Age Group 4 - Pre-diabetic,Rural,66.89
Percentage with impaired fasting glycaemia*,Pre-diabetic,Total,Total,2010,Upper Bound,75.44,93236050,,,table_total_2010,1.Total - Pre-diabetic,,
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex,Men,2010,Upper Bound,96.69,119498856,,,table_total_2010,Men - Pre-diabetic,Total,75.44
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex,Women,2010,Upper Bound,49.59,61288119,,,table_total_2010,Women - Pre-diabetic,Total,75.44
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age,Age Group 1,2010,Upper Bound,66.89,82669133,,,,Age Group 1 - Pre-diabetic,Total,75.44
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age,Age Group 2,2010,Upper Bound,69.48,85870105,,,,Age Group 2 - Pre-diabetic,Total,75.44
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age,Age Group 3,2010,Upper Bound,2.477,3061316,,,,Age Group 3 - Pre-diabetic,Total,75.44
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age,Age Group 4,2010,Upper Bound,4.704,5813658,,,,Age Group 4 - Pre-diabetic,Total,75.44
Percentage with impaired fasting glycaemia*,Pre-diabetic,Area,Urban,2010,Upper Bound,38.1,47087666,,,,Urban - Pre-diabetic,Total,75.44
Percentage with impaired fasting glycaemia*,Pre-diabetic,Area,Rural,2010,Upper Bound,14.96,18489015,,,,Rural - Pre-diabetic,Total,75.44
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Women Age Group 1,2010,Upper Bound,16.53,20429373,,,,Women Age Group 1 - Pre-diabetic,Women,49.59
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Women Age Group 2,2010,Upper Bound,70.98,87723951,,,,Women Age Group 2 - Pre-diabetic,Women,49.59
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Women Age Group 3,2010,Upper Bound,15.56,19230553,,,,Women Age Group 3 - Pre-diabetic,Women,49.59
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Women Age Group 4,2010,Upper Bound,75.44,93236050,,,,Women Age Group 4 - Pre-diabetic,Women,49.59
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Men Age Group 1,2010,Upper Bound,96.69,119498856,,,,Men Age Group 1 - Pre-diabetic,Men,96.69
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Men Age Group 2,2010,Upper Bound,49.59,61288119,,,,Men Age Group 2 - Pre-diabetic,Men,96.69
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Men Age Group 3,2010,Upper Bound,66.89,82669133,,,,Men Age Group 3 - Pre-diabetic,Men,96.69
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Men Age Group 4,2010,Upper Bound,69.48,85870105,,,,Men Age Group 4 - Pre-diabetic,Men,96.69
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Area,Urban Men,2010,Upper Bound,2.477,3061316,,,,Urban Men - Pre-diabetic,Men,96.69
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Area,Rural Men,2010,Upper Bound,4.704,5813658,,,,Rural Men - Pre-diabetic,Men,96.69
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Area,Urban Women,2010,Upper Bound,38.1,47087666,,,,Urban Women - Pre-diabetic,Women,49.59
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Area,Rural Women,2010,Upper Bound,14.96,18489015,,,,Rural Women - Pre-diabetic,Women,49.59
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Urban Age Group 1,2010,Upper Bound,16.53,20429373,,,,Urban Age Group 1 - Pre-diabetic,Urban,38.1
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Rural Age Group 1,2010,Upper Bound,70.98,87723951,,,,Rural Age Group 1 - Pre-diabetic,Rural,14.96
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Urban Age Group 2,2010,Upper Bound,15.56,19230553,,,,Urban Age Group 2 - Pre-diabetic,Urban,38.1
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Rural Age Group 2,2010,Upper Bound,75.44,93236050,,,,Rural Age Group 2 - Pre-diabetic,Rural,14.96
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Urban Age Group 3,2010,Upper Bound,96.69,119498856,,,,Urban Age Group 3 - Pre-diabetic,Urban,38.1
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Rural Age Group 3,2010,Upper Bound,49.59,61288119,,,,Rural Age Group 3 - Pre-diabetic,Rural,14.96
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Urban Age Group 4,2010,Upper Bound,66.89,82669133,,,,Urban Age Group 4 - Pre-diabetic,Urban,38.1
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Rural Age Group 4,2010,Lower Bound,69.48,85870105,,,,Rural Age Group 4 - Pre-diabetic,Rural,66.89
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Total,Total,2010,Estimated,2.477,3061316,viz_total,Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,table_total_2010,1.Total - Diabetics,,
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Sex,Men,2010,Estimated,4.704,5813658,viz_sex_2010,Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,table_total_2010,Men - Diabetics,Total,2.477
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Sex,Women,2010,Estimated,38.1,47087666,viz_sex_2010,Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,table_total_2010,Women - Diabetics,Total,2.477
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age,Age Group 1,2010,Estimated,14.96,18489015,viz_age_2010,Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,,Age Group 1 - Diabetics,Total,2.477
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age,Age Group 2,2010,Estimated,16.53,20429373,viz_age_2010,Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,,Age Group 2 - Diabetics,Total,2.477
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age,Age Group 3,2010,Estimated,70.98,87723951,viz_age_2010,Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,,Age Group 3 - Diabetics,Total,2.477
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age,Age Group 4,2010,Estimated,15.56,19230553,viz_age_2010,Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,,Age Group 4 - Diabetics,Total,2.477
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Area,Urban,2010,Estimated,75.44,93236050,viz_area_2010,Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,,Urban - Diabetics,Total,2.477
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Area,Rural,2010,Estimated,96.69,119498856,viz_area_2010,Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,,Rural - Diabetics,Total,2.477
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Sex by Age,Women Age Group 1,2010,Estimated,49.59,61288119,viz_women_age_2010,Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,,Women Age Group 1 - Diabetics,Women,38.1
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Sex by Age,Women Age Group 2,2010,Estimated,66.89,82669133,viz_women_age_2010,Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,,Women Age Group 2 - Diabetics,Women,38.1
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Sex by Age,Women Age Group 3,2010,Estimated,69.48,85870105,viz_women_age_2010,Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,,Women Age Group 3 - Diabetics,Women,38.1
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Sex by Age,Women Age Group 4,2010,Estimated,2.477,3061316,viz_women_age_2010,Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,,Women Age Group 4 - Diabetics,Women,38.1
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Sex by Age,Men Age Group 1,2010,Estimated,4.704,5813658,viz_men_age_2010,Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,,Men Age Group 1 - Diabetics,Men,4.704
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Sex by Age,Men Age Group 2,2010,Estimated,38.1,47087666,viz_men_age_2010,Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,,Men Age Group 2 - Diabetics,Men,4.704
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Sex by Age,Men Age Group 3,2010,Estimated,14.96,18489015,viz_men_age_2010,Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,,Men Age Group 3 - Diabetics,Men,4.704
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Sex by Age,Men Age Group 4,2010,Estimated,16.53,20429373,viz_men_age_2010,Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,,Men Age Group 4 - Diabetics,Men,4.704
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Sex by Area,Urban Men,2010,Estimated,70.98,87723951,viz_sex_area_2010,Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,,Urban Men - Diabetics,Men,4.704
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Sex by Area,Rural Men,2010,Estimated,15.56,19230553,viz_sex_area_2010,Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,,Rural Men - Diabetics,Men,4.704
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Sex by Area,Urban Women,2010,Estimated,75.44,93236050,viz_sex_area_2010,Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,,Urban Women - Diabetics,Women,38.1
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Sex by Area,Rural Women,2010,Estimated,96.69,119498856,viz_sex_area_2010,Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,,Rural Women - Diabetics,Women,38.1
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age by Area,Urban Age Group 1,2010,Estimated,49.59,61288119,viz_age_area_2010,Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,,Urban Age Group 1 - Diabetics,Urban,75.44
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age by Area,Rural Age Group 1,2010,Estimated,66.89,82669133,viz_age_area_2010,Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,,Rural Age Group 1 - Diabetics,Rural,96.69
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age by Area,Urban Age Group 2,2010,Estimated,69.48,85870105,viz_age_area_2010,Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,,Urban Age Group 2 - Diabetics,Urban,75.44
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age by Area,Rural Age Group 2,2010,Estimated,2.477,3061316,viz_age_area_2010,Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,,Rural Age Group 2 - Diabetics,Rural,96.69
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age by Area,Urban Age Group 3,2010,Estimated,4.704,5813658,viz_age_area_2010,Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,,Urban Age Group 3 - Diabetics,Urban,75.44
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age by Area,Rural Age Group 3,2010,Estimated,38.1,47087666,viz_age_area_2010,Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,,Rural Age Group 3 - Diabetics,Rural,96.69
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age by Area,Urban Age Group 4,2010,Estimated,14.96,18489015,viz_age_area_2010,Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,,Urban Age Group 4 - Diabetics,Urban,75.44
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age by Area,Rural Age Group 4,2010,Estimated,16.53,20429373,viz_age_area_2010,Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,,Rural Age Group 4 - Diabetics,Rural,96.69
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Total,Total,2010,Lower Bound,70.98,87723951,,,table_total_2010,1.Total - Diabetics,,
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Sex,Men,2010,Lower Bound,15.56,19230553,,,table_total_2010,Men - Diabetics,Total,70.98
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Sex,Women,2010,Lower Bound,75.44,93236050,,,table_total_2010,Women - Diabetics,Total,70.98
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age,Age Group 1,2010,Lower Bound,96.69,119498856,,,,Age Group 1 - Diabetics,Total,70.98
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age,Age Group 2,2010,Lower Bound,49.59,61288119,,,,Age Group 2 - Diabetics,Total,70.98
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age,Age Group 3,2010,Lower Bound,66.89,82669133,,,,Age Group 3 - Diabetics,Total,70.98
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age,Age Group 4,2010,Lower Bound,69.48,85870105,,,,Age Group 4 - Diabetics,Total,70.98
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Area,Urban,2010,Lower Bound,2.477,3061316,,,,Urban - Diabetics,Total,70.98
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Area,Rural,2010,Lower Bound,4.704,5813658,,,,Rural - Diabetics,Total,70.98
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Sex by Age,Women Age Group 1,2010,Lower Bound,38.1,47087666,,,,Women Age Group 1 - Diabetics,Women,75.44
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Sex by Age,Women Age Group 2,2010,Lower Bound,14.96,18489015,,,,Women Age Group 2 - Diabetics,Women,75.44
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Sex by Age,Women Age Group 3,2010,Lower Bound,16.53,20429373,,,,Women Age Group 3 - Diabetics,Women,75.44
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Sex by Age,Women Age Group 4,2010,Lower Bound,70.98,87723951,,,,Women Age Group 4 - Diabetics,Women,75.44
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Sex by Age,Men Age Group 1,2010,Lower Bound,15.56,19230553,,,,Men Age Group 1 - Diabetics,Men,15.56
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Sex by Age,Men Age Group 2,2010,Lower Bound,75.44,93236050,,,,Men Age Group 2 - Diabetics,Men,15.56
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Sex by Age,Men Age Group 3,2010,Lower Bound,96.69,119498856,,,,Men Age Group 3 - Diabetics,Men,15.56
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Sex by Age,Men Age Group 4,2010,Lower Bound,49.59,61288119,,,,Men Age Group 4 - Diabetics,Men,15.56
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Sex by Area,Urban Men,2010,Lower Bound,66.89,82669133,,,,Urban Men - Diabetics,Men,15.56
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Sex by Area,Rural Men,2010,Lower Bound,69.48,85870105,,,,Rural Men - Diabetics,Men,15.56
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Sex by Area,Urban Women,2010,Lower Bound,2.477,3061316,,,,Urban Women - Diabetics,Women,75.44
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Sex by Area,Rural Women,2010,Lower Bound,4.704,5813658,,,,Rural Women - Diabetics,Women,75.44
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age by Area,Urban Age Group 1,2010,Lower Bound,38.1,47087666,,,,Urban Age Group 1 - Diabetics,Urban,2.477
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age by Area,Rural Age Group 1,2010,Lower Bound,14.96,18489015,,,,Rural Age Group 1 - Diabetics,Rural,4.704
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age by Area,Urban Age Group 2,2010,Lower Bound,16.53,20429373,,,,Urban Age Group 2 - Diabetics,Urban,2.477
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age by Area,Rural Age Group 2,2010,Lower Bound,70.98,87723951,,,,Rural Age Group 2 - Diabetics,Rural,4.704
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age by Area,Urban Age Group 3,2010,Lower Bound,15.56,19230553,,,,Urban Age Group 3 - Diabetics,Urban,2.477
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age by Area,Rural Age Group 3,2010,Lower Bound,75.44,93236050,,,,Rural Age Group 3 - Diabetics,Rural,4.704
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age by Area,Urban Age Group 4,2010,Lower Bound,96.69,119498856,,,,Urban Age Group 4 - Diabetics,Urban,2.477
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age by Area,Rural Age Group 4,2010,Lower Bound,49.59,61288119,,,,Rural Age Group 4 - Diabetics,Rural,4.704
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Total,Total,2010,Upper Bound,66.89,82669133,,,table_total_2010,1.Total - Diabetics,,
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Sex,Men,2010,Upper Bound,69.48,85870105,,,table_total_2010,Men - Diabetics,Total,66.89
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Sex,Women,2010,Upper Bound,2.477,3061316,,,table_total_2010,Women - Diabetics,Total,66.89
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age,Age Group 1,2010,Upper Bound,4.704,5813658,,,,Age Group 1 - Diabetics,Total,66.89
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age,Age Group 2,2010,Upper Bound,38.1,47087666,,,,Age Group 2 - Diabetics,Total,66.89
